y_coordinate ,y_index,x_coordinate ,x_index
337000.0,4647,2377750.0,6938
362000.0,4622,2379750.0,6940
387000.0,4597,2382750.0,6943
412000.0,4572,2384750.0,6945
437000.0,4547,2387750.0,6948
462000.0,4522,2389750.0,6950
487000.0,4497,2392750.0,6953
512000.0,4472,2395750.0,6956
536000.0,4448,2398750.0,6959
561000.0,4423,2402750.0,6963
586000.0,4398,2405750.0,6966
611000.0,4373,2409750.0,6970
635000.0,4349,2412750.0,6973
660000.0,4324,2416750.0,6977
685000.0,4299,2420750.0,6981
710000.0,4274,2424750.0,6985
734000.0,4250,2429750.0,6990
759000.0,4225,2433750.0,6994
783000.0,4201,2438750.0,6999
808000.0,4176,2443750.0,7004
832000.0,4152,2447750.0,7008
857000.0,4127,2453750.0,7014
881000.0,4103,2458750.0,7019
906000.0,4078,2463750.0,7024
930000.0,4054,2469750.0,7030
955000.0,4029,2474750.0,7035
979000.0,4005,2480750.0,7041
1003000.0,3981,2486750.0,7047
1028000.0,3956,2492750.0,7053
1052000.0,3932,2498750.0,7059
1076000.0,3908,2505750.0,7066
1100000.0,3884,2511750.0,7072
1124000.0,3860,2518750.0,7079
1148000.0,3836,2525750.0,7086
1172000.0,3812,2532750.0,7093
1196000.0,3788,2539750.0,7100
1220000.0,3764,2546750.0,7107
1244000.0,3740,2553750.0,7114
1268000.0,3716,2561750.0,7122
1292000.0,3692,2569750.0,7130
1316000.0,3668,2576750.0,7137
1339000.0,3645,2584750.0,7145
1363000.0,3621,2592750.0,7153
1387000.0,3597,2601750.0,7162
1410000.0,3574,2609750.0,7170
1434000.0,3550,2618750.0,7179
1457000.0,3527,2626750.0,7187
1481000.0,3503,2635750.0,7196
1504000.0,3480,2644750.0,7205
1527000.0,3457,2653750.0,7214
1551000.0,3433,2662750.0,7223
1574000.0,3410,2672750.0,7233
1597000.0,3387,2681750.0,7242
1620000.0,3364,2691750.0,7252
1643000.0,3341,2701750.0,7262
1666000.0,3318,2711750.0,7272
1689000.0,3295,2721750.0,7282
1712000.0,3272,2731750.0,7292
1735000.0,3249,2741750.0,7302
1757000.0,3227,2752750.0,7313
1780000.0,3204,2762750.0,7323
1803000.0,3181,2773750.0,7334
1825000.0,3159,2784750.0,7345
1848000.0,3136,2795750.0,7356
1870000.0,3114,2806750.0,7367
1892000.0,3092,2817750.0,7378
1915000.0,3069,2829750.0,7390
1937000.0,3047,2840750.0,7401
1959000.0,3025,2852750.0,7413
1981000.0,3003,2864750.0,7425
2003000.0,2981,2876750.0,7437
2025000.0,2959,2888750.0,7449
2047000.0,2937,2900750.0,7461
2068000.0,2916,2912750.0,7473
2090000.0,2894,2925750.0,7486
2112000.0,2872,2937750.0,7498
2133000.0,2851,2950750.0,7511
2155000.0,2829,2963750.0,7524
2176000.0,2808,2976750.0,7537
2197000.0,2787,2989750.0,7550
2219000.0,2765,3002750.0,7563
2240000.0,2744,3016750.0,7577
2261000.0,2723,3029750.0,7590
2282000.0,2702,3043750.0,7604
2303000.0,2681,3056750.0,7617
2324000.0,2660,3070750.0,7631
2344000.0,2640,3084750.0,7645
2365000.0,2619,3098750.0,7659
2386000.0,2598,3113750.0,7674
2406000.0,2578,3127750.0,7688
2426000.0,2558,3141750.0,7702
2447000.0,2537,3156750.0,7717
2467000.0,2517,3171750.0,7732
2487000.0,2497,3186750.0,7747
2507000.0,2477,3201750.0,7762
2527000.0,2457,3216750.0,7777
2547000.0,2437,3231750.0,7792
2567000.0,2417,3246750.0,7807
-2473000.0,7457,3247750.0,7808
-2453000.0,7437,3232750.0,7793
-2433000.0,7417,3217750.0,7778
-2413000.0,7397,3203750.0,7764
-2393000.0,7377,3188750.0,7749
-2373000.0,7357,3174750.0,7735
-2353000.0,7337,3160750.0,7721
-2332000.0,7316,3146750.0,7707
-2312000.0,7296,3132750.0,7693
-2292000.0,7276,3118750.0,7679
-2271000.0,7255,3104750.0,7665
-2250000.0,7234,3091750.0,7652
-2230000.0,7214,3077750.0,7638
-2209000.0,7193,3064750.0,7625
-2188000.0,7172,3051750.0,7612
-2167000.0,7151,3038750.0,7599
-2146000.0,7130,3025750.0,7586
-2125000.0,7109,3012750.0,7573
-2104000.0,7088,3000750.0,7561
-2083000.0,7067,2987750.0,7548
-2061000.0,7045,2975750.0,7536
-2040000.0,7024,2962750.0,7523
-2018000.0,7002,2950750.0,7511
-1997000.0,6981,2938750.0,7499
-1975000.0,6959,2926750.0,7487
-1954000.0,6938,2914750.0,7475
-1932000.0,6916,2903750.0,7464
-1910000.0,6894,2891750.0,7452
-1888000.0,6872,2880750.0,7441
-1866000.0,6850,2869750.0,7430
-1844000.0,6828,2857750.0,7418
-1822000.0,6806,2846750.0,7407
-1800000.0,6784,2836750.0,7397
-1778000.0,6762,2825750.0,7386
-1755000.0,6739,2814750.0,7375
-1733000.0,6717,2804750.0,7365
-1711000.0,6695,2794750.0,7355
-1688000.0,6672,2783750.0,7344
-1666000.0,6650,2773750.0,7334
-1643000.0,6627,2763750.0,7324
-1620000.0,6604,2754750.0,7315
-1598000.0,6582,2744750.0,7305
-1575000.0,6559,2734750.0,7295
-1552000.0,6536,2725750.0,7286
-1529000.0,6513,2716750.0,7277
-1506000.0,6490,2707750.0,7268
-1483000.0,6467,2698750.0,7259
-1460000.0,6444,2689750.0,7250
-1437000.0,6421,2680750.0,7241
-1414000.0,6398,2672750.0,7233
-1391000.0,6375,2663750.0,7224
-1368000.0,6352,2655750.0,7216
-1344000.0,6328,2647750.0,7208
-1321000.0,6305,2639750.0,7200
-1297000.0,6281,2631750.0,7192
-1274000.0,6258,2623750.0,7184
-1251000.0,6235,2616750.0,7177
-1227000.0,6211,2608750.0,7169
-1203000.0,6187,2601750.0,7162
-1180000.0,6164,2594750.0,7155
-1156000.0,6140,2587750.0,7148
-1132000.0,6116,2580750.0,7141
-1109000.0,6093,2573750.0,7134
-1085000.0,6069,2567750.0,7128
-1061000.0,6045,2560750.0,7121
-1037000.0,6021,2554750.0,7115
-1013000.0,5997,2548750.0,7109
-989000.0,5973,2542750.0,7103
-965000.0,5949,2536750.0,7097
-941000.0,5925,2530750.0,7091
-917000.0,5901,2525750.0,7086
-893000.0,5877,2519750.0,7080
-869000.0,5853,2514750.0,7075
-845000.0,5829,2509750.0,7070
-821000.0,5805,2504750.0,7065
-797000.0,5781,2499750.0,7060
-773000.0,5757,2494750.0,7055
-748000.0,5732,2490750.0,7051
-724000.0,5708,2485750.0,7046
-700000.0,5684,2481750.0,7042
-675000.0,5659,2477750.0,7038
-651000.0,5635,2473750.0,7034
-627000.0,5611,2469750.0,7030
-602000.0,5586,2466750.0,7027
-578000.0,5562,2462750.0,7023
-553000.0,5537,2459750.0,7020
-529000.0,5513,2455750.0,7016
-505000.0,5489,2452750.0,7013
-480000.0,5464,2449750.0,7010
-456000.0,5440,2447750.0,7008
-431000.0,5415,2444750.0,7005
-406000.0,5390,2441750.0,7002
-382000.0,5366,2439750.0,7000
-357000.0,5341,2437750.0,6998
-333000.0,5317,2435750.0,6996
-308000.0,5292,2433750.0,6994
-284000.0,5268,2431750.0,6992
-259000.0,5243,2429750.0,6990
-234000.0,5218,2428750.0,6989
-210000.0,5194,2427750.0,6988
-185000.0,5169,2425750.0,6986
-160000.0,5144,2424750.0,6985
-136000.0,5120,2424750.0,6985
-111000.0,5095,2423750.0,6984
-86000.0,5070,2422750.0,6983
-62000.0,5046,2422750.0,6983
-37000.0,5021,2421750.0,6982
-12000.0,4996,2421750.0,6982
12000.0,4972,2421750.0,6982
37000.0,4947,2421750.0,6982
62000.0,4922,2422750.0,6983
86000.0,4898,2422750.0,6983
111000.0,4873,2423750.0,6984
136000.0,4848,2424750.0,6985
160000.0,4824,2424750.0,6985
185000.0,4799,2425750.0,6986
210000.0,4774,2427750.0,6988
234000.0,4750,2428750.0,6989
259000.0,4725,2429750.0,6990
284000.0,4700,2431750.0,6992
308000.0,4676,2433750.0,6994
333000.0,4651,2435750.0,6996
357000.0,4627,2437750.0,6998
382000.0,4602,2439750.0,7000
406000.0,4578,2441750.0,7002
431000.0,4553,2444750.0,7005
456000.0,4528,2447750.0,7008
480000.0,4504,2449750.0,7010
505000.0,4479,2452750.0,7013
529000.0,4455,2455750.0,7016
553000.0,4431,2459750.0,7020
578000.0,4406,2462750.0,7023
602000.0,4382,2466750.0,7027
627000.0,4357,2469750.0,7030
651000.0,4333,2473750.0,7034
675000.0,4309,2477750.0,7038
700000.0,4284,2481750.0,7042
724000.0,4260,2485750.0,7046
748000.0,4236,2490750.0,7051
773000.0,4211,2494750.0,7055
797000.0,4187,2499750.0,7060
821000.0,4163,2504750.0,7065
845000.0,4139,2509750.0,7070
869000.0,4115,2514750.0,7075
893000.0,4091,2519750.0,7080
917000.0,4067,2525750.0,7086
941000.0,4043,2530750.0,7091
965000.0,4019,2536750.0,7097
989000.0,3995,2542750.0,7103
1013000.0,3971,2548750.0,7109
1037000.0,3947,2554750.0,7115
1061000.0,3923,2560750.0,7121
1085000.0,3899,2567750.0,7128
1109000.0,3875,2573750.0,7134
1132000.0,3852,2580750.0,7141
1156000.0,3828,2587750.0,7148
1180000.0,3804,2594750.0,7155
1203000.0,3781,2601750.0,7162
1227000.0,3757,2608750.0,7169
1251000.0,3733,2616750.0,7177
1274000.0,3710,2623750.0,7184
1297000.0,3687,2631750.0,7192
1321000.0,3663,2639750.0,7200
1344000.0,3640,2647750.0,7208
1368000.0,3616,2655750.0,7216
1391000.0,3593,2663750.0,7224
1414000.0,3570,2672750.0,7233
1437000.0,3547,2680750.0,7241
1460000.0,3524,2689750.0,7250
1483000.0,3501,2698750.0,7259
1506000.0,3478,2707750.0,7268
1529000.0,3455,2716750.0,7277
1552000.0,3432,2725750.0,7286
1575000.0,3409,2734750.0,7295
1598000.0,3386,2744750.0,7305
1620000.0,3364,2754750.0,7315
1643000.0,3341,2763750.0,7324
1666000.0,3318,2773750.0,7334
1688000.0,3296,2783750.0,7344
1711000.0,3273,2794750.0,7355
1733000.0,3251,2804750.0,7365
1755000.0,3229,2814750.0,7375
1778000.0,3206,2825750.0,7386
1800000.0,3184,2836750.0,7397
1822000.0,3162,2846750.0,7407
1844000.0,3140,2857750.0,7418
1866000.0,3118,2869750.0,7430
1888000.0,3096,2880750.0,7441
1910000.0,3074,2891750.0,7452
1932000.0,3052,2903750.0,7464
1954000.0,3030,2914750.0,7475
1975000.0,3009,2926750.0,7487
1997000.0,2987,2938750.0,7499
2018000.0,2966,2950750.0,7511
2040000.0,2944,2962750.0,7523
2061000.0,2923,2975750.0,7536
2083000.0,2901,2987750.0,7548
2104000.0,2880,3000750.0,7561
2125000.0,2859,3012750.0,7573
2146000.0,2838,3025750.0,7586
2167000.0,2817,3038750.0,7599
2188000.0,2796,3051750.0,7612
2209000.0,2775,3064750.0,7625
2230000.0,2754,3077750.0,7638
2250000.0,2734,3091750.0,7652
2271000.0,2713,3104750.0,7665
2292000.0,2692,3118750.0,7679
2312000.0,2672,3132750.0,7693
2332000.0,2652,3146750.0,7707
2353000.0,2631,3160750.0,7721
2373000.0,2611,3174750.0,7735
2393000.0,2591,3188750.0,7749
2413000.0,2571,3203750.0,7764
2433000.0,2551,3217750.0,7778
2453000.0,2531,3232750.0,7793
2473000.0,2511,3247750.0,7808
-2379000.0,7363,3250750.0,7811
-2359000.0,7343,3235750.0,7796
-2339000.0,7323,3221750.0,7782
-2320000.0,7304,3207750.0,7768
-2300000.0,7284,3194750.0,7755
-2279000.0,7263,3180750.0,7741
-2259000.0,7243,3166750.0,7727
-2239000.0,7223,3153750.0,7714
-2219000.0,7203,3139750.0,7700
-2198000.0,7182,3126750.0,7687
-2178000.0,7162,3113750.0,7674
-2157000.0,7141,3100750.0,7661
-2137000.0,7121,3087750.0,7648
-2116000.0,7100,3074750.0,7635
-2095000.0,7079,3062750.0,7623
-2074000.0,7058,3049750.0,7610
-2053000.0,7037,3037750.0,7598
-2032000.0,7016,3025750.0,7586
-2011000.0,6995,3013750.0,7574
-1990000.0,6974,3001750.0,7562
-1969000.0,6953,2989750.0,7550
-1947000.0,6931,2977750.0,7538
-1926000.0,6910,2965750.0,7526
-1905000.0,6889,2954750.0,7515
-1883000.0,6867,2943750.0,7504
-1862000.0,6846,2931750.0,7492
-1840000.0,6824,2920750.0,7481
-1818000.0,6802,2909750.0,7470
-1796000.0,6780,2898750.0,7459
-1775000.0,6759,2888750.0,7449
-1753000.0,6737,2877750.0,7438
-1731000.0,6715,2867750.0,7428
-1709000.0,6693,2856750.0,7417
-1687000.0,6671,2846750.0,7407
-1664000.0,6648,2836750.0,7397
-1642000.0,6626,2826750.0,7387
-1620000.0,6604,2816750.0,7377
-1598000.0,6582,2807750.0,7368
-1575000.0,6559,2797750.0,7358
-1553000.0,6537,2788750.0,7349
-1530000.0,6514,2779750.0,7340
-1508000.0,6492,2770750.0,7331
-1485000.0,6469,2761750.0,7322
-1462000.0,6446,2752750.0,7313
-1440000.0,6424,2743750.0,7304
-1417000.0,6401,2735750.0,7296
-1394000.0,6378,2726750.0,7287
-1371000.0,6355,2718750.0,7279
-1348000.0,6332,2710750.0,7271
-1325000.0,6309,2702750.0,7263
-1302000.0,6286,2694750.0,7255
-1279000.0,6263,2686750.0,7247
-1256000.0,6240,2678750.0,7239
-1233000.0,6217,2671750.0,7232
-1210000.0,6194,2664750.0,7225
-1187000.0,6171,2657750.0,7218
-1163000.0,6147,2649750.0,7210
-1140000.0,6124,2643750.0,7204
-1117000.0,6101,2636750.0,7197
-1093000.0,6077,2629750.0,7190
-1070000.0,6054,2623750.0,7184
-1046000.0,6030,2616750.0,7177
-1023000.0,6007,2610750.0,7171
-999000.0,5983,2604750.0,7165
-976000.0,5960,2598750.0,7159
-952000.0,5936,2592750.0,7153
-928000.0,5912,2587750.0,7148
-905000.0,5889,2581750.0,7142
-881000.0,5865,2576750.0,7137
-857000.0,5841,2571750.0,7132
-833000.0,5817,2566750.0,7127
-809000.0,5793,2561750.0,7122
-786000.0,5770,2556750.0,7117
-762000.0,5746,2551750.0,7112
-738000.0,5722,2547750.0,7108
-714000.0,5698,2542750.0,7103
-690000.0,5674,2538750.0,7099
-666000.0,5650,2534750.0,7095
-642000.0,5626,2530750.0,7091
-618000.0,5602,2526750.0,7087
-594000.0,5578,2523750.0,7084
-570000.0,5554,2519750.0,7080
-546000.0,5530,2516750.0,7077
-522000.0,5506,2513750.0,7074
-497000.0,5481,2510750.0,7071
-473000.0,5457,2507750.0,7068
-449000.0,5433,2504750.0,7065
-425000.0,5409,2501750.0,7062
-401000.0,5385,2499750.0,7060
-377000.0,5361,2497750.0,7058
-352000.0,5336,2494750.0,7055
-328000.0,5312,2492750.0,7053
-304000.0,5288,2491750.0,7052
-280000.0,5264,2489750.0,7050
-255000.0,5239,2487750.0,7048
-231000.0,5215,2486750.0,7047
-207000.0,5191,2484750.0,7045
-182000.0,5166,2483750.0,7044
-158000.0,5142,2482750.0,7043
-134000.0,5118,2481750.0,7042
-109000.0,5093,2481750.0,7042
-85000.0,5069,2480750.0,7041
-61000.0,5045,2480750.0,7041
-36000.0,5020,2479750.0,7040
-12000.0,4996,2479750.0,7040
12000.0,4972,2479750.0,7040
36000.0,4948,2479750.0,7040
61000.0,4923,2480750.0,7041
85000.0,4899,2480750.0,7041
109000.0,4875,2481750.0,7042
134000.0,4850,2481750.0,7042
158000.0,4826,2482750.0,7043
182000.0,4802,2483750.0,7044
207000.0,4777,2484750.0,7045
231000.0,4753,2486750.0,7047
255000.0,4729,2487750.0,7048
280000.0,4704,2489750.0,7050
304000.0,4680,2491750.0,7052
328000.0,4656,2492750.0,7053
352000.0,4632,2494750.0,7055
377000.0,4607,2497750.0,7058
401000.0,4583,2499750.0,7060
425000.0,4559,2501750.0,7062
449000.0,4535,2504750.0,7065
473000.0,4511,2507750.0,7068
497000.0,4487,2510750.0,7071
522000.0,4462,2513750.0,7074
546000.0,4438,2516750.0,7077
570000.0,4414,2519750.0,7080
594000.0,4390,2523750.0,7084
618000.0,4366,2526750.0,7087
642000.0,4342,2530750.0,7091
666000.0,4318,2534750.0,7095
690000.0,4294,2538750.0,7099
714000.0,4270,2542750.0,7103
738000.0,4246,2547750.0,7108
762000.0,4222,2551750.0,7112
786000.0,4198,2556750.0,7117
809000.0,4175,2561750.0,7122
833000.0,4151,2566750.0,7127
857000.0,4127,2571750.0,7132
881000.0,4103,2576750.0,7137
905000.0,4079,2581750.0,7142
928000.0,4056,2587750.0,7148
952000.0,4032,2592750.0,7153
976000.0,4008,2598750.0,7159
999000.0,3985,2604750.0,7165
1023000.0,3961,2610750.0,7171
1046000.0,3938,2616750.0,7177
1070000.0,3914,2623750.0,7184
1093000.0,3891,2629750.0,7190
1117000.0,3867,2636750.0,7197
1140000.0,3844,2643750.0,7204
1163000.0,3821,2649750.0,7210
1187000.0,3797,2657750.0,7218
1210000.0,3774,2664750.0,7225
1233000.0,3751,2671750.0,7232
1256000.0,3728,2678750.0,7239
1279000.0,3705,2686750.0,7247
1302000.0,3682,2694750.0,7255
1325000.0,3659,2702750.0,7263
1348000.0,3636,2710750.0,7271
1371000.0,3613,2718750.0,7279
1394000.0,3590,2726750.0,7287
1417000.0,3567,2735750.0,7296
1440000.0,3544,2743750.0,7304
1462000.0,3522,2752750.0,7313
1485000.0,3499,2761750.0,7322
1508000.0,3476,2770750.0,7331
1530000.0,3454,2779750.0,7340
1553000.0,3431,2788750.0,7349
1575000.0,3409,2797750.0,7358
1598000.0,3386,2807750.0,7368
1620000.0,3364,2816750.0,7377
1642000.0,3342,2826750.0,7387
1664000.0,3320,2836750.0,7397
1687000.0,3297,2846750.0,7407
1709000.0,3275,2856750.0,7417
1731000.0,3253,2867750.0,7428
1753000.0,3231,2877750.0,7438
1775000.0,3209,2888750.0,7449
1796000.0,3188,2898750.0,7459
1818000.0,3166,2909750.0,7470
1840000.0,3144,2920750.0,7481
1862000.0,3122,2931750.0,7492
1883000.0,3101,2943750.0,7504
1905000.0,3079,2954750.0,7515
1926000.0,3058,2965750.0,7526
1947000.0,3037,2977750.0,7538
1969000.0,3015,2989750.0,7550
1990000.0,2994,3001750.0,7562
2011000.0,2973,3013750.0,7574
2032000.0,2952,3025750.0,7586
2053000.0,2931,3037750.0,7598
2074000.0,2910,3049750.0,7610
2095000.0,2889,3062750.0,7623
2116000.0,2868,3074750.0,7635
2137000.0,2847,3087750.0,7648
2157000.0,2827,3100750.0,7661
2178000.0,2806,3113750.0,7674
2198000.0,2786,3126750.0,7687
2219000.0,2765,3139750.0,7700
2239000.0,2745,3153750.0,7714
2259000.0,2725,3166750.0,7727
2279000.0,2705,3180750.0,7741
2300000.0,2684,3194750.0,7755
2320000.0,2664,3207750.0,7768
2339000.0,2645,3221750.0,7782
2359000.0,2625,3235750.0,7796
2379000.0,2605,3250750.0,7811
-2267000.0,7251,3241750.0,7802
-2247000.0,7231,3228750.0,7789
-2227000.0,7211,3215750.0,7776
-2207000.0,7191,3201750.0,7762
-2187000.0,7171,3188750.0,7749
-2167000.0,7151,3175750.0,7736
-2147000.0,7131,3162750.0,7723
-2126000.0,7110,3149750.0,7710
-2106000.0,7090,3137750.0,7698
-2086000.0,7070,3124750.0,7685
-2065000.0,7049,3112750.0,7673
-2044000.0,7028,3099750.0,7660
-2024000.0,7008,3087750.0,7648
-2003000.0,6987,3075750.0,7636
-1982000.0,6966,3063750.0,7624
-1961000.0,6945,3051750.0,7612
-1941000.0,6925,3040750.0,7601
-1920000.0,6904,3028750.0,7589
-1898000.0,6882,3017750.0,7578
-1877000.0,6861,3005750.0,7566
-1856000.0,6840,2994750.0,7555
-1835000.0,6819,2983750.0,7544
-1814000.0,6798,2972750.0,7533
-1792000.0,6776,2961750.0,7522
-1771000.0,6755,2951750.0,7512
-1749000.0,6733,2940750.0,7501
-1728000.0,6712,2930750.0,7491
-1706000.0,6690,2919750.0,7480
-1684000.0,6668,2909750.0,7470
-1662000.0,6646,2899750.0,7460
-1641000.0,6625,2889750.0,7450
-1619000.0,6603,2879750.0,7440
-1597000.0,6581,2870750.0,7431
-1575000.0,6559,2860750.0,7421
-1553000.0,6537,2851750.0,7412
-1530000.0,6514,2842750.0,7403
-1508000.0,6492,2833750.0,7394
-1486000.0,6470,2824750.0,7385
-1464000.0,6448,2815750.0,7376
-1441000.0,6425,2806750.0,7367
-1419000.0,6403,2798750.0,7359
-1397000.0,6381,2789750.0,7350
-1374000.0,6358,2781750.0,7342
-1352000.0,6336,2773750.0,7334
-1329000.0,6313,2765750.0,7326
-1306000.0,6290,2757750.0,7318
-1284000.0,6268,2749750.0,7310
-1261000.0,6245,2741750.0,7302
-1238000.0,6222,2734750.0,7295
-1215000.0,6199,2726750.0,7287
-1192000.0,6176,2719750.0,7280
-1170000.0,6154,2712750.0,7273
-1147000.0,6131,2705750.0,7266
-1124000.0,6108,2698750.0,7259
-1101000.0,6085,2692750.0,7253
-1077000.0,6061,2685750.0,7246
-1054000.0,6038,2679750.0,7240
-1031000.0,6015,2673750.0,7234
-1008000.0,5992,2666750.0,7227
-985000.0,5969,2660750.0,7221
-962000.0,5946,2655750.0,7216
-938000.0,5922,2649750.0,7210
-915000.0,5899,2643750.0,7204
-892000.0,5876,2638750.0,7199
-868000.0,5852,2633750.0,7194
-845000.0,5829,2628750.0,7189
-821000.0,5805,2623750.0,7184
-798000.0,5782,2618750.0,7179
-774000.0,5758,2613750.0,7174
-751000.0,5735,2608750.0,7169
-727000.0,5711,2604750.0,7165
-704000.0,5688,2600750.0,7161
-680000.0,5664,2596750.0,7157
-656000.0,5640,2592750.0,7153
-633000.0,5617,2588750.0,7149
-609000.0,5593,2584750.0,7145
-585000.0,5569,2580750.0,7141
-562000.0,5546,2577750.0,7138
-538000.0,5522,2574750.0,7135
-514000.0,5498,2571750.0,7132
-490000.0,5474,2568750.0,7129
-466000.0,5450,2565750.0,7126
-443000.0,5427,2562750.0,7123
-419000.0,5403,2559750.0,7120
-395000.0,5379,2557750.0,7118
-371000.0,5355,2555750.0,7116
-347000.0,5331,2552750.0,7113
-323000.0,5307,2550750.0,7111
-299000.0,5283,2549750.0,7110
-276000.0,5260,2547750.0,7108
-252000.0,5236,2545750.0,7106
-228000.0,5212,2544750.0,7105
-204000.0,5188,2543750.0,7104
-180000.0,5164,2541750.0,7102
-156000.0,5140,2540750.0,7101
-132000.0,5116,2540750.0,7101
-108000.0,5092,2539750.0,7100
-84000.0,5068,2538750.0,7099
-60000.0,5044,2538750.0,7099
-36000.0,5020,2538750.0,7099
-12000.0,4996,2537750.0,7098
12000.0,4972,2537750.0,7098
36000.0,4948,2538750.0,7099
60000.0,4924,2538750.0,7099
84000.0,4900,2538750.0,7099
108000.0,4876,2539750.0,7100
132000.0,4852,2540750.0,7101
156000.0,4828,2540750.0,7101
180000.0,4804,2541750.0,7102
204000.0,4780,2543750.0,7104
228000.0,4756,2544750.0,7105
252000.0,4732,2545750.0,7106
276000.0,4708,2547750.0,7108
299000.0,4685,2549750.0,7110
323000.0,4661,2550750.0,7111
347000.0,4637,2552750.0,7113
371000.0,4613,2555750.0,7116
395000.0,4589,2557750.0,7118
419000.0,4565,2559750.0,7120
443000.0,4541,2562750.0,7123
466000.0,4518,2565750.0,7126
490000.0,4494,2568750.0,7129
514000.0,4470,2571750.0,7132
538000.0,4446,2574750.0,7135
562000.0,4422,2577750.0,7138
585000.0,4399,2580750.0,7141
609000.0,4375,2584750.0,7145
633000.0,4351,2588750.0,7149
656000.0,4328,2592750.0,7153
680000.0,4304,2596750.0,7157
704000.0,4280,2600750.0,7161
727000.0,4257,2604750.0,7165
751000.0,4233,2608750.0,7169
774000.0,4210,2613750.0,7174
798000.0,4186,2618750.0,7179
821000.0,4163,2623750.0,7184
845000.0,4139,2628750.0,7189
868000.0,4116,2633750.0,7194
892000.0,4092,2638750.0,7199
915000.0,4069,2643750.0,7204
938000.0,4046,2649750.0,7210
962000.0,4022,2655750.0,7216
985000.0,3999,2660750.0,7221
1008000.0,3976,2666750.0,7227
1031000.0,3953,2673750.0,7234
1054000.0,3930,2679750.0,7240
1077000.0,3907,2685750.0,7246
1101000.0,3883,2692750.0,7253
1124000.0,3860,2698750.0,7259
1147000.0,3837,2705750.0,7266
1170000.0,3814,2712750.0,7273
1192000.0,3792,2719750.0,7280
1215000.0,3769,2726750.0,7287
1238000.0,3746,2734750.0,7295
1261000.0,3723,2741750.0,7302
1284000.0,3700,2749750.0,7310
1306000.0,3678,2757750.0,7318
1329000.0,3655,2765750.0,7326
1352000.0,3632,2773750.0,7334
1374000.0,3610,2781750.0,7342
1397000.0,3587,2789750.0,7350
1419000.0,3565,2798750.0,7359
1441000.0,3543,2806750.0,7367
1464000.0,3520,2815750.0,7376
1486000.0,3498,2824750.0,7385
1508000.0,3476,2833750.0,7394
1530000.0,3454,2842750.0,7403
1553000.0,3431,2851750.0,7412
1575000.0,3409,2860750.0,7421
1597000.0,3387,2870750.0,7431
1619000.0,3365,2879750.0,7440
1641000.0,3343,2889750.0,7450
1662000.0,3322,2899750.0,7460
1684000.0,3300,2909750.0,7470
1706000.0,3278,2919750.0,7480
1728000.0,3256,2930750.0,7491
1749000.0,3235,2940750.0,7501
1771000.0,3213,2951750.0,7512
1792000.0,3192,2961750.0,7522
1814000.0,3170,2972750.0,7533
1835000.0,3149,2983750.0,7544
1856000.0,3128,2994750.0,7555
1877000.0,3107,3005750.0,7566
1898000.0,3086,3017750.0,7578
1920000.0,3064,3028750.0,7589
1941000.0,3043,3040750.0,7601
1961000.0,3023,3051750.0,7612
1982000.0,3002,3063750.0,7624
2003000.0,2981,3075750.0,7636
2024000.0,2960,3087750.0,7648
2044000.0,2940,3099750.0,7660
2065000.0,2919,3112750.0,7673
2086000.0,2898,3124750.0,7685
2106000.0,2878,3137750.0,7698
2126000.0,2858,3149750.0,7710
2147000.0,2837,3162750.0,7723
2167000.0,2817,3175750.0,7736
2187000.0,2797,3188750.0,7749
2207000.0,2777,3201750.0,7762
2227000.0,2757,3215750.0,7776
2247000.0,2737,3228750.0,7789
2267000.0,2717,3241750.0,7802
-2175000.0,7159,3250750.0,7811
-2155000.0,7139,3237750.0,7798
-2135000.0,7119,3224750.0,7785
-2115000.0,7099,3211750.0,7772
-2095000.0,7079,3199750.0,7760
-2075000.0,7059,3186750.0,7747
-2055000.0,7039,3174750.0,7735
-2035000.0,7019,3162750.0,7723
-2015000.0,6999,3150750.0,7711
-1994000.0,6978,3138750.0,7699
-1974000.0,6958,3126750.0,7687
-1953000.0,6937,3114750.0,7675
-1933000.0,6917,3102750.0,7663
-1912000.0,6896,3091750.0,7652
-1891000.0,6875,3079750.0,7640
-1871000.0,6855,3068750.0,7629
-1850000.0,6834,3057750.0,7618
-1829000.0,6813,3046750.0,7607
-1808000.0,6792,3035750.0,7596
-1787000.0,6771,3024750.0,7585
-1766000.0,6750,3014750.0,7575
-1745000.0,6729,3003750.0,7564
-1724000.0,6708,2993750.0,7554
-1702000.0,6686,2982750.0,7543
-1681000.0,6665,2972750.0,7533
-1660000.0,6644,2962750.0,7523
-1638000.0,6622,2952750.0,7513
-1617000.0,6601,2943750.0,7504
-1595000.0,6579,2933750.0,7494
-1573000.0,6557,2923750.0,7484
-1552000.0,6536,2914750.0,7475
-1530000.0,6514,2905750.0,7466
-1508000.0,6492,2896750.0,7457
-1486000.0,6470,2887750.0,7448
-1464000.0,6448,2878750.0,7439
-1442000.0,6426,2869750.0,7430
-1420000.0,6404,2861750.0,7422
-1398000.0,6382,2852750.0,7413
-1376000.0,6360,2844750.0,7405
-1354000.0,6338,2836750.0,7397
-1332000.0,6316,2828750.0,7389
-1310000.0,6294,2820750.0,7381
-1287000.0,6271,2812750.0,7373
-1265000.0,6249,2804750.0,7365
-1242000.0,6226,2797750.0,7358
