y,x,lat ,lon
-3011226.307265708,704892.9040248563,42.25,220.25
-2976206.868104536,686947.9666407927,42.25,220.75
-2941080.4934836966,669213.2632917826,42.25,221.25
-2905848.445497926,651689.4311877859,42.25,221.75
-2870511.990038813,634377.0999621331,42.25,222.25
-2835072.396749312,617276.8916488966,42.25,222.75
-2799530.9389781565,600389.4206605622,42.25,223.25
-2763888.8937340593,583715.293765927,42.25,223.75
-2728147.5416398565,567255.1100683138,42.25,224.25
-2692308.166886498,551009.4609840413,42.25,224.75
-2656372.0571869006,534978.9302211766,42.25,225.25
-2620340.503729666,519164.09375855647,42.25,225.75
-2584214.8011327144,503565.51982509904,42.25,226.25
-2547996.2473967536,488183.7688793839,42.25,226.75
-2511686.143858634,473019.39358951553,42.25,227.25
-2475285.795144611,458072.93881326466,42.25,227.75
-2438796.509123461,443344.9415784961,42.25,228.25
-2402219.5968594793,428835.93106386485,42.25,228.75
-2365556.3725653845,414546.42857980885,42.25,229.25
-2328808.1535551012,400476.9475498193,42.25,229.75
-2291976.2601964227,386627.9934919899,42.25,230.25
-2255062.0158635727,373000.0640008539,42.25,230.75
-2218066.746889647,359593.64872950694,42.25,231.25
-2180991.782518978,346409.2293720108,42.25,231.75
-2143838.4548593503,333447.2796460911,42.25,232.25
-2106608.0988341602,320708.2652761104,42.25,232.75
-2069302.0521344435,308192.6439763424,42.25,233.25
-2031921.655170798,295900.865434517,42.25,233.75
-1994468.2510252523,283833.3712956722,42.25,234.25
-1956943.185402974,271990.5951462756,42.25,234.75
-1919347.8065839498,260372.96249865758,42.25,235.25
-1881683.4653745252,248980.89077571343,42.25,235.75
-1843951.5150588632,237814.7892959053,42.25,236.25
-1806153.3113503435,226875.05925856327,42.25,236.75
-1768290.2123428243,216162.09372946087,42.25,237.25
-1730363.5784618685,205676.277626699,42.25,237.75
-1692374.7724158573,195417.98770687418,42.25,238.25
-1654325.159147011,185387.59255153584,42.25,238.75
-1616216.1057823743,175585.4525539524,42.25,239.25
-1578048.9815846793,166011.91990615698,42.25,239.75
-1539825.15790314,156667.33858629415,42.25,240.25
-1501546.008124204,147552.0443462575,42.25,240.75
-1463212.9076221765,138666.36469963344,42.25,241.25
-1424827.2337098308,130010.6189099251,42.25,241.75
-1386390.3655889085,121585.11797909088,42.25,242.25
-1347903.6843005535,113390.16463635897,42.25,242.75
-1309368.572675718,105426.0533273607,42.25,243.25
-1270786.4152854464,97693.07020353987,42.25,243.75
-1232158.5983911552,90191.49311188232,42.25,244.25
-1193486.5098948108,82921.59158493143,42.25,244.75
-1154771.5392890533,75883.62683109131,42.25,245.25
-1116015.0776072964,69077.85172525827,42.25,245.75
-1077218.517373718,62504.5107997259,42.25,246.25
-1038383.2525532534,56163.84023539733,42.25,246.75
-999510.6785014976,50056.06785330624,42.25,247.25
-960602.1919145596,44181.41310642681,42.25,247.75
-921659.1907789013,38540.08707178813,42.25,248.25
-882683.0743210965,33132.29244289316,42.25,248.75
-843675.2429575447,27958.223522432145,42.25,249.25
-804637.0982441816,23018.06621530493,42.25,249.75
-765570.0428260885,18311.998021937703,42.25,250.25
-726475.4803871242,13840.188031912829,42.25,250.75
-687354.815599478,9602.796917881857,42.25,251.25
-648209.4540731874,5599.976929801488,42.25,251.75
-609040.8023056627,1831.871889459825,42.25,252.25
-569850.2676311192,-1701.3828146871974,42.25,252.75
-530639.25817004,-4999.660232389067,42.25,253.25
-491409.1827785689,-8062.84185615104,42.25,253.75
-452161.4509978796,-10890.817625502665,42.25,254.25
-412897.4730035575,-13483.485930944818,42.25,254.75
-373618.6595549002,-15840.753617600743,42.25,255.25
-334326.4219442574,-17962.53598856969,42.25,255.75
-295022.1719463101,-19848.756807964724,42.25,256.25
-255707.32176733387,-21499.34830365031,42.25,256.75
-216383.2839944822,-22914.25116967964,42.25,257.25
-177051.4715450196,-24093.414568433134,42.25,257.75
-137713.29761554385,-25036.79613242699,42.25,258.25
-98370.17563123733,-25744.361965855423,42.25,258.75
-59023.519195050685,-26216.08664579309,42.25,259.25
-19674.742036939762,-26451.95322311985,42.25,259.75
19674.742036941767,-26451.95322311985,42.25,260.25
59023.519195052686,-26216.08664579309,42.25,260.75
98370.17563123534,-25744.361965855423,42.25,261.25
137713.29761554583,-25036.79613242699,42.25,261.75
177051.47154502157,-24093.41456843172,42.25,262.25
216383.28399448417,-22914.25116967964,42.25,262.75
255707.3217673359,-21499.348303648894,42.25,263.25
295022.1719463081,-19848.756807964724,42.25,263.75
334326.4219442594,-17962.53598856969,42.25,264.25
373618.65955490223,-15840.753617600743,42.25,264.75
412897.47300355544,-13483.485930944818,42.25,265.25
452161.45099788153,-10890.817625502665,42.25,265.75
491409.1827785709,-8062.84185615104,42.25,266.25
530639.258170042,-4999.660232389067,42.25,266.75
569850.2676311212,-1701.3828146871974,42.25,267.25
609040.8023056607,1831.871889459825,42.25,267.75
648209.4540731894,5599.976929801488,42.25,268.25
687354.8155994801,9602.796917881857,42.25,268.75
726475.4803871262,13840.188031912829,42.25,269.25
765570.0428260906,18311.998021939122,42.25,269.75
804637.0982441796,23018.06621530493,42.25,270.25
843675.242957547,27958.223522432145,42.25,270.75
882683.0743210986,33132.29244289316,42.25,271.25
921659.1907789032,38540.08707178955,42.25,271.75
960602.1919145617,44181.41310642681,42.25,272.25
999510.6785014956,50056.06785330624,42.25,272.75
1038383.2525532553,56163.84023539733,42.25,273.25
1077218.51737372,62504.5107997259,42.25,273.75
1116015.0776072945,69077.85172525827,42.25,274.25
1154771.5392890554,75883.62683109131,42.25,274.75
1193486.509894813,82921.59158493143,42.25,275.25
1232158.598391157,90191.49311188373,42.25,275.75
1270786.4152854485,97693.07020353987,42.25,276.25
1309368.5726757161,105426.05332735929,42.25,276.75
1347903.6843005554,113390.1646363604,42.25,277.25
1386390.3655889104,121585.11797909229,42.25,277.75
1424827.233709833,130010.61890992652,42.25,278.25
1463212.9076221786,138666.36469963344,42.25,278.75
1501546.008124202,147552.0443462561,42.25,279.25
1539825.157903146,156667.33858629558,42.25,279.75
1578048.9815846812,166011.9199061577,42.25,280.25
1616216.1057823761,175585.4525539531,42.25,280.75
1654325.1591470167,185387.59255153727,42.25,281.25
1692374.772415851,195417.98770687278,42.25,281.75
1730363.5784618703,205676.277626699,42.25,282.25
1768290.2123428297,216162.0937294623,42.25,282.75
1806153.3113503382,226875.05925856114,42.25,283.25
1843951.5150588648,237814.7892959053,42.25,283.75
1881683.465374531,248980.89077571483,42.25,284.25
1919347.8065839475,260372.96249865685,42.25,284.75
1956943.185402976,271990.5951462763,42.25,285.25
1994468.2510252502,283833.3712956715,42.25,285.75
2031921.6551707962,295900.8654345163,42.25,286.25
2069302.0521344452,308192.6439763431,42.25,286.75
2106608.098834162,320708.2652761104,42.25,287.25
2143838.454859348,333447.2796460897,42.25,287.75
2180991.7825189806,346409.2293720115,42.25,288.25
2218066.7468896485,359593.64872950694,42.25,288.75
2255062.0158635713,373000.0640008539,42.25,289.25
2291976.260196428,386627.99349199206,42.25,289.75
2328808.1535551036,400476.94754982,42.25,290.25
2365556.3725653826,414546.42857980746,42.25,290.75
2402219.596859481,428835.93106386554,42.25,291.25
2438796.5091234627,443344.9415784968,42.25,291.75
2475285.795144613,458072.93881326535,42.25,292.25
2511686.143858639,473019.3935895177,42.25,292.75
2547996.2473967555,488183.7688793861,42.25,293.25
2584214.801132716,503565.51982509973,42.25,293.75
2620340.5037296717,519164.0937585593,42.25,294.25
2656372.057186895,534978.9302211745,42.25,294.75
2692308.1668865005,551009.4609840427,42.25,295.25
2728147.541639862,567255.1100683166,42.25,295.75
2763888.893734054,583715.2937659249,42.25,296.25
2799530.938978159,600389.4206605629,42.25,296.75
2835072.396749314,617276.8916488973,42.25,297.25
2870511.990038807,634377.0999621303,42.25,297.75
2905848.4454979277,651689.4311877873,42.25,298.25
2941080.493483698,669213.2632917833,42.25,298.75
2976206.868104534,686947.966640792,42.25,299.25
3011226.3072657096,704892.904024857,42.25,299.75
3046137.552714679,723047.4306802809,42.25,300.25
3080939.350086331,741410.894312807,42.25,300.75
3115630.4489480373,759982.635121052,42.25,301.25
3150209.6028445577,778761.9858201954,42.25,301.75
3184675.5693428693,797748.2716659819,42.25,302.25
3219027.1100767856,816940.8104789514,42.25,302.75
3253262.9907914307,836338.9126689408,42.25,303.25
3287381.981387627,855941.8812598811,42.25,303.75
3321382.8559660716,875749.011914828,42.25,304.25
3355264.392871364,895759.5929612622,42.25,304.75
3389025.3747359426,915972.9054166778,42.25,305.25
3422664.5885237996,936388.2230144071,42.25,305.75
3456180.825574042,957004.8122296957,42.25,306.25
3489572.881644394,977821.9323061081,42.25,306.75
3522839.556954375,998838.835282084,42.25,307.25
3555979.6562284506,1020054.7660178416,42.25,307.75
3588991.988739017,1041468.9622225336,42.25,308.25
3621875.368349099,1063080.6544815833,42.25,308.75
3654628.6135550435,1084889.06628437,42.25,309.25
3687250.5475289375,1106893.4140521234,42.25,309.75
3719739.998160878,1129092.9071660526,42.25,310.25
3752095.798101123,1151486.7479957864,42.25,310.75
3784316.7848020173,1174074.1319280197,42.25,311.25
3816401.800559738,1196854.2473954053,42.25,311.75
3848349.692555938,1219826.275905745,42.25,312.25
3880159.3128991383,1242989.392071379,42.25,312.75
3911829.5186659615,1266342.7636388368,42.25,313.25
3943359.1719422294,1289885.5515187597,42.25,313.75
3974747.139863829,1313616.90981604,42.25,314.25
4005992.2946574036,1337535.9858601983,42.25,314.75
4037093.513680906,1361641.9202360485,42.25,315.25
4068049.679463917,1385933.8468145651,42.25,315.75
4098859.6797477794,1410410.8927839843,42.25,316.25
4129522.407525598,1435072.1786811957,42.25,316.75
4160036.7610819973,1459916.8184233285,42.25,317.25
4190401.6440326776,1484943.919339566,42.25,317.75
4220615.965363881,1510152.5822032748,42.25,318.25
4250678.639471506,1535541.901264249,42.25,318.75
4280588.586200157,1561110.9642812877,42.25,319.25
4310344.730881987,1586858.852554994,42.25,319.75
4339946.004375235,1612784.6409607334,42.25,320.25
4369391.343102685,1638887.3979818947,42.25,320.75
4398679.689089906,1665166.1857433969,42.25,321.25
4427809.990003197,1691620.060045318,42.25,321.75
4456781.199187456,1718248.0703968746,42.25,322.25
4485592.2757037645,1745049.260050557,42.25,322.75
4514242.184366775,1772022.666036487,42.25,323.25
4542729.895781936,1799167.319197049,42.25,323.75
4571054.3863824615,1826482.2442216952,42.25,324.25
4599214.638466089,1853966.459681976,42.25,324.75
4627209.6402316885,1881618.978066831,42.25,325.25
4655038.385815588,1909438.805818059,42.25,325.75
4682699.875327702,1937424.9433659923,42.25,326.25
4710193.114887494,1965576.385165454,42.25,326.75
4737517.116659669,1993892.1197318654,42.25,327.25
4764670.898889647,2022371.1296775702,42.25,327.75
4791653.485938873,2051012.3917484286,42.25,328.25
4818463.908319855,2079814.876860561,42.25,328.75
4845101.202730982,2108777.5501373094,42.25,329.25
4871564.412091163,2137899.3709464525,42.25,329.75
4897852.585574211,2167179.2929375796,42.25,330.25
4923964.778642969,2196616.264079664,42.25,330.75
4949900.05308332,2226209.226698925,42.25,331.25
4975657.477037819,2255957.1175167533,42.25,331.75
-3056082.848254096,788177.9375363495,42.75,219.25
-3021561.8259454453,769962.6272478378,42.75,219.75
-2986932.238568208,751954.56826795,42.75,220.25
-2952195.330367488,734154.4076283402,42.75,220.75
-2917352.3494444494,716562.7848908575,42.75,221.25
-2882404.5477114613,699180.3321245584,42.75,221.75
-2847353.18084711,682007.6738829965,42.75,222.25
-2812199.508251086,665045.4271817787,42.75,222.75
-2776944.792998956,648294.2014764136,42.75,223.25
-2741590.301796742,631754.5986403896,42.75,223.75
-2706137.3049354297,615427.2129435635,42.75,224.25
-2670587.0762453326,599312.6310308072,42.75,224.75
-2634940.8930503144,583411.4319009295,42.75,225.25
-2599200.036121885,567724.1868858646,42.75,225.75
-2563365.789633203,552251.4596301576,42.75,226.25
-2527439.441112925,536993.8060707008,42.75,226.75
-2491422.281398935,521951.77441676456,42.75,227.25
-2455315.6045919806,507125.9051302999,42.75,227.75
-2419120.7080091736,492516.73090651975,42.75,228.25
-2382838.892137363,478124.7766547554,42.75,228.75
-2346471.4605864184,463950.5594796001,42.75,229.25
-2310019.7200423973,449994.5886623281,42.75,229.75
-2273484.980220587,436257.3656426004,42.75,230.25
-2236868.5538184503,422739.3840004405,42.75,230.75
-2200171.7564684497,409441.12943850295,42.75,231.25
-2163395.906690797,396363.0797646259,42.75,231.75
-2126542.325846055,383505.70487465715,42.75,232.25
-2089612.3380876826,370869.46673557546,42.75,232.75
-2052607.2703144478,358454.8193688906,42.75,233.25
-2015528.4521227411,346262.2088343277,42.75,233.75
-1978377.2157588303,334292.0732138081,42.75,234.25
-1941154.8960709595,322544.842595695,42.75,234.75
-1903862.8304614185,311020.9390593572,42.75,235.25
-1866502.3588384748,299720.7766599922,42.75,235.75
-1829074.82356822,288644.76141374925,42.75,236.25
-1791581.5694263675,277793.2912831494,42.75,236.75
-1754023.9435499012,267166.7561627779,42.75,237.25
-1716403.2953886988,256765.53786528052,42.75,237.75
-1678720.9766570388,246590.01010764483,42.75,238.25
-1640978.3412850173,236640.53849776727,42.75,238.75
-1603176.745369926,226917.48052132197,42.75,239.25
-1565317.5471275162,217421.18552891695,42.75,239.75
-1527402.106843186,208151.99472353843,42.75,240.25
-1489431.7868231318,199110.24114829057,42.75,240.75
-1451407.9513453697,190296.24967443408,42.75,241.25
-1413331.9666107441,181710.33698970987,42.75,241.75
-1375205.2006938288,173352.8115869627,42.75,242.25
-1337029.0234937589,165223.97375305195,42.75,242.75
-1298804.8066850388,157324.11555807138,42.75,243.25
-1260533.9236682265,149653.52084484271,42.75,243.75
-1222217.7495206126,142212.46521873228,42.75,244.25
-1183857.6609468048,135001.2160377346,42.75,244.75
-1145455.0362292484,128020.03240287237,42.75,245.25
-1107011.2551787335,121269.16514888767,42.75,245.75
-1068527.6990847867,114748.85683522759,42.75,246.25
-1030005.7506660675,108459.34173733025,42.75,246.75
-991446.7940206764,102400.84583820657,42.75,247.25
-952852.2145764126,96573.58682031979,42.75,247.75
-914223.3990410174,90977.77405776626,42.75,248.25
-875561.7353523397,85613.6086087498,42.75,248.75
-836868.6126284541,80481.28320836156,42.75,249.25
-798145.4211177782,75580.98226164911,42.75,249.75
-759393.5521490881,70912.88183699836,42.75,250.25
-720614.3980815569,66477.14965980157,42.75,250.75
-681809.352254714,62273.94510643273,42.75,251.25
-642979.808938371,58303.419198521726,42.75,251.75
-604127.1632825533,54565.71459752735,42.75,252.25
-565252.8112673397,51060.965599609124,42.75,252.75
-526358.1496527331,47789.29813081069,42.75,253.25
-487444.5759284629,44750.82974252364,42.75,253.75
-448513.48826376075,41945.66960726997,42.75,254.25
-409566.2854571518,39373.91851478338,42.75,254.75
-370604.36688616464,37035.668868378016,42.75,255.25
-331629.13245707884,34931.004681637394,42.75,255.75
-292641.98255461425,33060.00157539069,42.75,256.25
-253644.31799160302,31422.726774996427,42.75,256.75
-214637.53995868238,30019.239107932048,42.75,257.25
-175623.0499739375,28849.589001669574,42.75,257.75
-136602.24983253307,27913.818481875573,42.75,258.25
-97576.54155637417,27211.961170894378,42.75,258.75
-58547.32734369999,26744.042286538614,42.75,259.25
-19516.00951873025,26510.07864119133,42.75,259.75
19516.00951873224,26510.07864119133,42.75,260.25
58547.32734370197,26744.042286538614,42.75,260.75
97576.54155637219,27211.961170894378,42.75,261.25
136602.24983253505,27913.818481875573,42.75,261.75
175623.0499739395,28849.589001669574,42.75,262.25
214637.53995868436,30019.239107932048,42.75,262.75
253644.317991605,31422.726774996427,42.75,263.25
292641.9825546123,33060.00157539069,42.75,263.75
331629.1324570809,34931.004681637394,42.75,264.25
370604.3668861666,37035.668868378016,42.75,264.75
409566.2854571498,39373.91851478338,42.75,265.25
448513.4882637626,41945.66960726997,42.75,265.75
487444.57592846494,44750.82974252364,42.75,266.25
526358.1496527351,47789.29813081069,42.75,266.75
565252.8112673416,51060.965599610536,42.75,267.25
604127.1632825513,54565.71459752735,42.75,267.75
642979.8089383731,58303.419198521726,42.75,268.25
681809.352254716,62273.94510643415,42.75,268.75
720614.3980815588,66477.14965980299,42.75,269.25
759393.5521490901,70912.88183699978,42.75,269.75
798145.4211177762,75580.98226164911,42.75,270.25
836868.6126284561,80481.28320836156,42.75,270.75
875561.7353523416,85613.6086087498,42.75,271.25
914223.3990410194,90977.77405776626,42.75,271.75
952852.2145764144,96573.58682031979,42.75,272.25
991446.7940206743,102400.84583820657,42.75,272.75
1030005.7506660694,108459.34173733025,42.75,273.25
1068527.6990847886,114748.85683522759,42.75,273.75
1107011.2551787316,121269.16514888624,42.75,274.25
1145455.0362292503,128020.03240287237,42.75,274.75
1183857.6609468067,135001.2160377346,42.75,275.25
1222217.7495206145,142212.46521873228,42.75,275.75
1260533.9236682283,149653.52084484414,42.75,276.25
1298804.8066850372,157324.11555806996,42.75,276.75
1337029.023493761,165223.97375305265,42.75,277.25
1375205.2006938306,173352.8115869634,42.75,277.75
1413331.966610746,181710.33698971057,42.75,278.25
1451407.9513453715,190296.24967443477,42.75,278.75
1489431.78682313,199110.24114828988,42.75,279.25
1527402.1068431921,208151.99472353983,42.75,279.75
1565317.5471275183,217421.18552891765,42.75,280.25
1603176.745369928,226917.48052132266,42.75,280.75
1640978.341285023,236640.53849776866,42.75,281.25
1678720.976657033,246590.0101076434,42.75,281.75
1716403.2953887007,256765.53786528052,42.75,282.25
1754023.9435499066,267166.7561627793,42.75,282.75
1791581.5694263622,277793.29128314723,42.75,283.25
1829074.8235682219,288644.76141374925,42.75,283.75
1866502.3588384804,299720.7766599936,42.75,284.25
1903862.8304614164,311020.9390593565,42.75,284.75
1941154.8960709616,322544.8425956957,42.75,285.25
1978377.2157588277,334292.0732138074,42.75,285.75
2015528.4521227393,346262.208834327,42.75,286.25
2052607.2703144494,358454.81936889136,42.75,286.75
2089612.3380876842,370869.46673557546,42.75,287.25
2126542.325846053,383505.70487465645,42.75,287.75
2163395.906690799,396363.0797646266,42.75,288.25
2200171.756468451,409441.12943850295,42.75,288.75
2236868.553818449,422739.3840004405,42.75,289.25
2273484.980220592,436257.3656426025,42.75,289.75
2310019.7200423996,449994.58866232954,42.75,290.25
2346471.4605864165,463950.5594795987,42.75,290.75
2382838.892137365,478124.7766547561,42.75,291.25
2419120.7080091755,492516.73090652045,42.75,291.75
2455315.604591983,507125.9051303006,42.75,292.25
2491422.2813989394,521951.7744167667,42.75,292.75
2527439.4411129267,536993.8060707022,42.75,293.25
2563365.789633204,552251.4596301583,42.75,293.75
2599200.0361218904,567724.1868858681,42.75,294.25
2634940.893050309,583411.4319009274,42.75,294.75
2670587.0762453345,599312.6310308086,42.75,295.25
2706137.3049354353,615427.2129435664,42.75,295.75
2741590.3017967367,631754.5986403875,42.75,296.25
2776944.7929989584,648294.2014764143,42.75,296.75
2812199.5082510877,665045.4271817794,42.75,297.25
2847353.180847105,682007.6738829938,42.75,297.75
2882404.5477114636,699180.3321245598,42.75,298.25
2917352.349444451,716562.7848908582,42.75,298.75
2952195.330367486,734154.4076283395,42.75,299.25
2986932.2385682096,751954.5682679507,42.75,299.75
3021561.8259454467,769962.6272478385,42.75,300.25
3056082.8482540944,788177.9375363481,42.75,300.75
3090494.065149804,806599.8446552627,42.75,301.25
3124794.240233528,825227.6867033027,42.75,301.75
3158982.1410959833,844060.7943799377,42.75,302.25
3193056.539361916,863098.4910094169,42.75,302.75
3227016.210734209,882340.0925650736,42.75,303.25
3260859.9350379203,901784.9076939262,42.75,303.75
3294586.4962640977,921432.237741503,42.75,304.25
3328194.6826134496,941281.3767769374,42.75,304.75
3361683.2865399322,961331.6116183554,42.75,305.25
3395051.1047941083,981582.221858486,42.75,305.75
3428296.9384663603,1002032.4798905308,42.75,306.25
3461419.5930300346,1022681.6509343506,42.75,306.75
3494417.8783842796,1043528.9930628161,42.75,307.25
3527290.608896843,1064573.757228485,42.75,307.75
3560036.6034467123,1085815.1872905453,42.75,308.25
3592654.6854664655,1107252.5200419268,42.75,308.75
3625143.682984622,1128884.9852367677,42.75,309.25
3657502.4286677213,1150711.8056180791,42.75,309.75
3689729.7598622437,1172732.19694565,42.75,310.25
3721824.518636432,1194945.3680242584,42.75,310.75
3753785.551821868,1217350.5207320824,42.75,311.25
3785611.7110548913,1239946.8500493653,42.75,311.75
3817301.852817897,1262733.5440873653,42.75,312.25
3848854.8384804055,1285709.7841175136,42.75,312.75
3880269.53433995,1308874.7446008194,42.75,313.25
3911544.8116628546,1332227.5932175568,42.75,313.75
3942679.5467247646,1355767.490897159,42.75,314.25
3973672.620851009,1379493.5918483473,42.75,314.75
4004522.9204568276,1403405.0435895538,42.75,315.25
4035229.3370873653,1427500.9869795379,42.75,315.75
4065790.767457482,1451780.5562482325,42.75,316.25
4096206.1134914276,1476242.8790278898,42.75,316.75
4126474.282362282,1500887.0763844056,42.75,317.25
4156594.1865311903,1525712.2628488832,42.75,317.75
4186564.743786508,1550717.5464494962,42.75,318.25
4216384.877282609,1575902.0287434834,42.75,318.75
4246053.51557861,1601264.8048494484,42.75,319.25
4275569.592676901,1626804.9634799107,42.75,319.75
4304932.048061381,1652521.586973984,42.75,320.25
4334139.826735592,1678413.751330377,42.75,320.75
4363191.879260668,1704480.5262406287,42.75,321.25
4392087.161792955,1730720.9751224625,42.75,321.75
4420824.636121592,1757134.1551534955,42.75,322.25
4449403.269705781,1783719.1173050972,42.75,322.75
4477822.035711875,1810474.906376467,42.75,323.25
4506079.913050308,1837400.5610289918,42.75,323.75
4534175.886412255,1864495.1138207659,42.75,324.25
4562108.946306107,1891757.5912413397,42.75,324.75
4589878.089093774,1919187.0137467256,42.75,325.25
4617482.317026725,1946782.3957945826,42.75,325.75
4644920.638281819,1974542.7458796054,42.75,326.25
4672192.066996984,2002467.0665691858,42.75,326.75
4699295.62330661,2030554.3545392335,42.75,327.25
4726230.33337675,2058803.6006102045,42.75,327.75
4752995.229440139,2087213.7897834023,42.75,328.25
4779589.349830945,2115783.901277423,42.75,328.75
4806011.739019312,2144512.9085648195,42.75,329.25
4832261.447645723,2173399.779409017,42.75,329.75
4858337.532555092,2202443.475901386,42.75,330.25
4884239.056830633,2231642.9544985075,42.75,330.75
4909965.089827582,2260997.1660597357,42.75,331.25
4935514.707206564,2290505.0558848158,42.75,331.75
4960886.990966838,2320165.5637518163,42.75,332.25
-3065357.8829627717,853216.6802871733,43.25,218.75
-3031226.545788215,834944.6056558224,43.25,219.25
-2996986.2962905583,816877.4475230352,43.25,219.75
-2962638.36472596,799015.8550439113,43.25,220.25
-2928183.985219598,781360.4699875459,43.25,220.75
-2893624.395721347,763911.9267139854,43.25,221.25
-2858960.8379612896,746670.8521514233,43.25,221.75
-2824194.557405093,729637.8657736785,43.25,222.25
-2789326.8032092624,712813.5795779312,43.25,222.75
-2754358.8281762847,696198.5980627541,43.25,223.25
-2719291.8887095717,679793.5182063645,43.25,223.75
-2684127.244768341,663598.9294451938,43.25,224.25
-2648866.159822353,647615.4136527046,43.25,224.75
-2613509.900806503,631843.5451184843,43.25,225.25
-2578059.738075291,616283.8905276039,43.25,225.75
-2542516.945357199,600937.0089402684,43.25,226.25
-2506882.7997089163,585803.4517717229,43.25,226.75
-2471158.5814694427,570883.7627724388,43.25,227.25
-2435345.5742141055,556178.4780085809,43.25,227.75
-2399445.064708435,541688.1258427472,43.25,228.25
-2363458.342861918,527413.2269149771,43.25,228.75
-2327386.701681661,513354.2941240533,43.25,229.25
-2291231.4372259397,499511.8326090699,43.25,229.75
-2254993.8485576203,485886.33973128337,43.25,230.25
-2218675.2376974905,472478.30505624076,43.25,230.75
-2182276.9095774656,459288.21033619065,43.25,231.25
-2145800.1719937236,446316.5294927731,43.25,231.75
-2109246.3355596904,433563.72859999334,43.25,232.25
-2072616.7136589738,421030.265867473,43.25,232.75
-2035912.6223981616,408716.59162399115,43.25,233.25
-1999135.3805595231,396623.14830129506,43.25,233.75
-1962286.309553652,384750.3704182172,43.25,234.25
-1925366.7333719572,373098.68456504657,43.25,234.75
-1888377.9785391178,361668.5093882169,43.25,235.25
-1851321.37406541,350460.2555752537,43.25,235.75
-1814198.2513989438,339474.32584002207,43.25,236.25
-1777009.9443778517,328711.1149082592,43.25,236.75
-1739757.7891823316,318171.00950338633,43.25,237.25
-1702443.1242866653,307854.38833262096,43.25,237.75
-1665067.290411116,297761.62207336497,43.25,238.25
-1627631.6304737434,287893.0733598846,43.25,238.75
-1590137.4895421767,278249.09677028516,43.25,239.25
-1552586.214785273,268830.03881377145,43.25,239.75
-1514979.1554247034,259636.2379181927,43.25,240.25
-1477317.6626865026,250668.02441788695,43.25,240.75
-1439603.089752486,241925.72054180966,43.25,241.25
-1401836.791711659,233409.64040195875,43.25,241.75
-1364020.125511516,225120.08998208726,43.25,242.25
-1326154.4499092735,217057.3671267056,43.25,242.75
-1288241.1254230773,209221.76153038905,43.25,243.25
-1250281.5142830878,201613.5547273557,43.25,243.75
-1212276.980382561,194233.0200813658,43.25,244.25
-1174228.889228834,187080.42277588975,43.25,244.75
-1136138.6078942486,180156.01980458095,43.25,245.25
-1098007.5049670606,173460.05996204563,43.25,245.75
-1059836.9505022352,166992.7838349014,43.25,246.25
-1021628.3159722472,160754.42379313265,43.25,246.75
-983382.9742177923,154745.20398174386,43.25,247.25
-945102.2993984497,148965.3403127036,43.25,247.75
-906787.6669433318,143415.04045718614,43.25,248.25
-868440.453501652,138094.5038381131,43.25,248.75
-830062.0368932516,133003.92162298367,43.25,249.25
-791653.79605912,128143.47671701293,43.25,249.75
-753217.1110118196,123513.34375654935,43.25,250.25
-714753.3627859277,119113.68910281351,43.25,250.75
-676263.9333884055,114944.6708359075,43.25,251.25
-637750.2057489298,111006.43874914432,43.25,251.75
-599213.563670231,107299.13434366192,43.25,252.25
-560655.3917783434,103822.8908233404,43.25,252.75
-522077.0754728809,100577.83309001234,43.25,253.25
-483480.000877249,97564.07773898312,43.25,253.75
-444865.55478882877,94781.73305483196,43.25,254.25
-406235.12462917675,92230.89900752854,43.25,254.75
-367590.0983941434,89911.66724883718,43.25,255.25
-328931.8646040296,87824.12110902555,43.25,255.75
-290261.8122536853,85968.33559386931,43.25,256.25
-251581.3307625908,84344.37738195706,43.25,256.75
-212891.80992495848,82952.30482229973,43.25,257.25
-174194.63985978544,81792.16793222459,43.25,257.75
-135491.2109608948,80864.00839558664,43.25,258.25
-96782.9138470058,80167.85956126451,43.25,258.75
-58071.13931173764,79703.74644196664,43.25,259.25
-19357.278273665444,79471.6857133347,43.25,259.75
19357.278273667416,79471.6857133347,43.25,260.25
58071.13931173963,79703.74644196664,43.25,260.75
96782.91384700383,80167.85956126451,43.25,261.25
135491.21096089677,80864.00839558664,43.25,261.75
174194.63985978742,81792.167932226,43.25,262.25
212891.80992496043,82952.30482229973,43.25,262.75
251581.33076259276,84344.37738195849,43.25,263.25
290261.81225368334,85968.33559386931,43.25,263.75
328931.86460403155,87824.12110902555,43.25,264.25
367590.0983941454,89911.66724883718,43.25,264.75
406235.12462917477,92230.89900752854,43.25,265.25
444865.55478883063,94781.73305483196,43.25,265.75
483480.0008772509,97564.07773898312,43.25,266.25
522077.07547288283,100577.83309001234,43.25,266.75
560655.3917783453,103822.8908233404,43.25,267.25
599213.5636702292,107299.13434366192,43.25,267.75
637750.2057489316,111006.43874914432,43.25,268.25
676263.9333884076,114944.67083590892,43.25,268.75
714753.3627859296,119113.68910281351,43.25,269.25
753217.1110118214,123513.34375655076,43.25,269.75
791653.796059118,128143.47671701293,43.25,270.25
830062.0368932534,133003.92162298367,43.25,270.75
868440.453501654,138094.5038381131,43.25,271.25
906787.6669433336,143415.04045718614,43.25,271.75
945102.2993984517,148965.3403127036,43.25,272.25
983382.9742177901,154745.20398174386,43.25,272.75
