x_coordinate ,x_index,y_coordinate ,y_index
-1601250.0,2959,941000.0,4043
-1568250.0,2992,932000.0,4052
-1534250.0,3026,922000.0,4062
-1501250.0,3059,913000.0,4071
-1467250.0,3093,904000.0,4080
-1433250.0,3127,896000.0,4088
-1399250.0,3161,887000.0,4097
-1365250.0,3195,879000.0,4105
-1331250.0,3229,871000.0,4113
-1297250.0,3263,863000.0,4121
-1263250.0,3297,855000.0,4129
-1229250.0,3331,848000.0,4136
-1195250.0,3365,840000.0,4144
-1161250.0,3399,833000.0,4151
-1127250.0,3433,827000.0,4157
-1092250.0,3468,820000.0,4164
-1058250.0,3502,813000.0,4171
-1024250.0,3536,807000.0,4177
-989250.0,3571,801000.0,4183
-955250.0,3605,795000.0,4189
-921250.0,3639,790000.0,4194
-886250.0,3674,784000.0,4200
-852250.0,3708,779000.0,4205
-817250.0,3743,774000.0,4210
-783250.0,3777,769000.0,4215
-748250.0,3812,765000.0,4219
-713250.0,3847,760000.0,4224
-679250.0,3881,756000.0,4228
-644250.0,3916,752000.0,4232
-609250.0,3951,748000.0,4236
-575250.0,3985,745000.0,4239
-540250.0,4020,742000.0,4242
-505250.0,4055,738000.0,4246
-470250.0,4090,735000.0,4249
-436250.0,4124,733000.0,4251
-401250.0,4159,730000.0,4254
-366250.0,4194,728000.0,4256
-331250.0,4229,726000.0,4258
-296250.0,4264,724000.0,4260
-261250.0,4299,722000.0,4262
-227250.0,4333,721000.0,4263
-192250.0,4368,720000.0,4264
-157250.0,4403,719000.0,4265
-122250.0,4438,718000.0,4266
-87250.0,4473,717000.0,4267
-52250.0,4508,717000.0,4267
-17250.0,4543,716000.0,4268
17750.0,4578,716000.0,4268
52750.0,4613,717000.0,4267
86750.0,4647,717000.0,4267
121750.0,4682,718000.0,4266
156750.0,4717,719000.0,4265
191750.0,4752,720000.0,4264
226750.0,4787,721000.0,4263
261750.0,4822,722000.0,4262
296750.0,4857,724000.0,4260
331750.0,4892,726000.0,4258
365750.0,4926,728000.0,4256
400750.0,4961,730000.0,4254
435750.0,4996,733000.0,4251
470750.0,5031,735000.0,4249
505750.0,5066,738000.0,4246
539750.0,5100,742000.0,4242
574750.0,5135,745000.0,4239
609750.0,5170,748000.0,4236
644750.0,5205,752000.0,4232
678750.0,5239,756000.0,4228
713750.0,5274,760000.0,4224
747750.0,5308,765000.0,4219
782750.0,5343,769000.0,4215
817750.0,5378,774000.0,4210
851750.0,5412,779000.0,4205
886750.0,5447,784000.0,4200
920750.0,5481,790000.0,4194
955750.0,5516,795000.0,4189
989750.0,5550,801000.0,4183
1023750.0,5584,807000.0,4177
1058750.0,5619,813000.0,4171
1092750.0,5653,820000.0,4164
1126750.0,5687,827000.0,4157
1160750.0,5721,833000.0,4151
1195750.0,5756,840000.0,4144
1229750.0,5790,848000.0,4136
1263750.0,5824,855000.0,4129
1297750.0,5858,863000.0,4121
1331750.0,5892,871000.0,4113
1365750.0,5926,879000.0,4105
1399750.0,5960,887000.0,4097
1433750.0,5994,896000.0,4088
1466750.0,6027,904000.0,4080
1500750.0,6061,913000.0,4071
1534750.0,6095,922000.0,4062
1567750.0,6128,932000.0,4052
1601750.0,6162,941000.0,4043
1635750.0,6196,951000.0,4033
1668750.0,6229,961000.0,4023
1701750.0,6262,971000.0,4013
1735750.0,6296,981000.0,4003
1768750.0,6329,992000.0,3992
1801750.0,6362,1002000.0,3982
1834750.0,6395,1013000.0,3971
1867750.0,6428,1024000.0,3960
1900750.0,6461,1036000.0,3948
1933750.0,6494,1047000.0,3937
1966750.0,6527,1059000.0,3925
1999750.0,6560,1071000.0,3913
2032750.0,6593,1083000.0,3901
2065750.0,6626,1095000.0,3889
2097750.0,6658,1108000.0,3876
2130750.0,6691,1120000.0,3864
2162750.0,6723,1133000.0,3851
2194750.0,6755,1146000.0,3838
2227750.0,6788,1159000.0,3825
2259750.0,6820,1173000.0,3811
2291750.0,6852,1187000.0,3797
2323750.0,6884,1200000.0,3784
2355750.0,6916,1214000.0,3770
2387750.0,6948,1229000.0,3755
2419750.0,6980,1243000.0,3741
2450750.0,7011,1258000.0,3726
2482750.0,7043,1272000.0,3712
2513750.0,7074,1287000.0,3697
2545750.0,7106,1303000.0,3681
2576750.0,7137,1318000.0,3666
2607750.0,7168,1333000.0,3651
2639750.0,7200,1349000.0,3635
2670750.0,7231,1365000.0,3619
2701750.0,7262,1381000.0,3603
2732750.0,7293,1397000.0,3587
2762750.0,7323,1414000.0,3570
2793750.0,7354,1431000.0,3553
2824750.0,7385,1447000.0,3537
2854750.0,7415,1464000.0,3520
2884750.0,7445,1482000.0,3502
2915750.0,7476,1499000.0,3485
2945750.0,7506,1517000.0,3467
2975750.0,7536,1534000.0,3450
3005750.0,7566,1552000.0,3432
3035750.0,7596,1570000.0,3414
3064750.0,7625,1589000.0,3395
3094750.0,7655,1607000.0,3377
3123750.0,7684,1626000.0,3358
3153750.0,7714,1645000.0,3339
3182750.0,7743,1664000.0,3320
3211750.0,7772,1683000.0,3301
3240750.0,7801,1702000.0,3282
-4547250.0,13,2989000.0,1995
-4526250.0,34,2962000.0,2022
-4504250.0,56,2935000.0,2049
-4483250.0,77,2908000.0,2076
-4461250.0,99,2881000.0,2103
-4439250.0,121,2855000.0,2129
-4417250.0,143,2828000.0,2156
-4394250.0,166,2802000.0,2182
-4372250.0,188,2775000.0,2209
-4349250.0,211,2749000.0,2235
-4326250.0,234,2723000.0,2261
-4304250.0,256,2697000.0,2287
-4280250.0,280,2672000.0,2312
-4257250.0,303,2646000.0,2338
-4234250.0,326,2621000.0,2363
-4210250.0,350,2595000.0,2389
-4186250.0,374,2570000.0,2414
-4163250.0,397,2545000.0,2439
-4139250.0,421,2520000.0,2464
-4114250.0,446,2495000.0,2489
-4090250.0,470,2471000.0,2513
-4066250.0,494,2446000.0,2538
-4041250.0,519,2422000.0,2562
-4016250.0,544,2398000.0,2586
-3991250.0,569,2374000.0,2610
-3966250.0,594,2350000.0,2634
-3941250.0,619,2326000.0,2658
-3916250.0,644,2303000.0,2681
-3890250.0,670,2279000.0,2705
-3865250.0,695,2256000.0,2728
-3839250.0,721,2233000.0,2751
-3813250.0,747,2210000.0,2774
-3787250.0,773,2187000.0,2797
-3761250.0,799,2165000.0,2819
-3735250.0,825,2142000.0,2842
-3708250.0,852,2120000.0,2864
-3682250.0,878,2098000.0,2886
-3655250.0,905,2076000.0,2908
-3628250.0,932,2054000.0,2930
-3601250.0,959,2032000.0,2952
-3574250.0,986,2011000.0,2973
-3547250.0,1013,1990000.0,2994
-3520250.0,1040,1968000.0,3016
-3492250.0,1068,1947000.0,3037
-3465250.0,1095,1926000.0,3058
-3437250.0,1123,1906000.0,3078
-3409250.0,1151,1885000.0,3099
-3381250.0,1179,1865000.0,3119
-3353250.0,1207,1845000.0,3139
-3325250.0,1235,1825000.0,3159
-3297250.0,1263,1805000.0,3179
-3268250.0,1292,1785000.0,3199
-3240250.0,1320,1766000.0,3218
-3211250.0,1349,1746000.0,3238
-3182250.0,1378,1727000.0,3257
-3153250.0,1407,1708000.0,3276
-3124250.0,1436,1689000.0,3295
-3095250.0,1465,1671000.0,3313
-3066250.0,1494,1652000.0,3332
-3037250.0,1523,1634000.0,3350
-3007250.0,1553,1616000.0,3368
-2978250.0,1582,1598000.0,3386
-2948250.0,1612,1580000.0,3404
-2918250.0,1642,1563000.0,3421
-2888250.0,1672,1545000.0,3439
-2858250.0,1702,1528000.0,3456
-2828250.0,1732,1511000.0,3473
-2798250.0,1762,1494000.0,3490
-2768250.0,1792,1477000.0,3507
-2737250.0,1823,1461000.0,3523
-2707250.0,1853,1445000.0,3539
-2676250.0,1884,1428000.0,3556
-2646250.0,1914,1412000.0,3572
-2615250.0,1945,1397000.0,3587
-2584250.0,1976,1381000.0,3603
-2553250.0,2007,1366000.0,3618
-2522250.0,2038,1350000.0,3634
-2491250.0,2069,1335000.0,3649
-2460250.0,2100,1321000.0,3663
-2428250.0,2132,1306000.0,3678
-2397250.0,2163,1291000.0,3693
-2365250.0,2195,1277000.0,3707
-2334250.0,2226,1263000.0,3721
-2302250.0,2258,1249000.0,3735
-2271250.0,2289,1236000.0,3748
-2239250.0,2321,1222000.0,3762
-2207250.0,2353,1209000.0,3775
-2175250.0,2385,1196000.0,3788
-2143250.0,2417,1183000.0,3801
-2111250.0,2449,1170000.0,3814
-2078250.0,2482,1157000.0,3827
-2046250.0,2514,1145000.0,3839
-2014250.0,2546,1133000.0,3851
-1981250.0,2579,1121000.0,3863
-1949250.0,2611,1109000.0,3875
-1916250.0,2644,1097000.0,3887
-1884250.0,2676,1086000.0,3898
-1851250.0,2709,1075000.0,3909
-1818250.0,2742,1064000.0,3920
-1785250.0,2775,1053000.0,3931
-1752250.0,2808,1042000.0,3942
-1719250.0,2841,1032000.0,3952
-1686250.0,2874,1022000.0,3962
-1653250.0,2907,1012000.0,3972
-1620250.0,2940,1002000.0,3982
-1587250.0,2973,992000.0,3992
-1554250.0,3006,983000.0,4001
-1520250.0,3040,974000.0,4010
-1487250.0,3073,965000.0,4019
-1453250.0,3107,956000.0,4028
-1420250.0,3140,947000.0,4037
-1386250.0,3174,939000.0,4045
-1353250.0,3207,931000.0,4053
-1319250.0,3241,923000.0,4061
-1285250.0,3275,915000.0,4069
-1252250.0,3308,907000.0,4077
-1218250.0,3342,900000.0,4084
-1184250.0,3376,893000.0,4091
-1150250.0,3410,886000.0,4098
-1116250.0,3444,879000.0,4105
-1082250.0,3478,872000.0,4112
-1048250.0,3512,866000.0,4118
-1014250.0,3546,860000.0,4124
-980250.0,3580,854000.0,4130
-946250.0,3614,848000.0,4136
-912250.0,3648,842000.0,4142
-878250.0,3682,837000.0,4147
-844250.0,3716,832000.0,4152
-810250.0,3750,827000.0,4157
-775250.0,3785,822000.0,4162
-741250.0,3819,818000.0,4166
-707250.0,3853,813000.0,4171
-672250.0,3888,809000.0,4175
-638250.0,3922,805000.0,4179
-604250.0,3956,801000.0,4183
-569250.0,3991,798000.0,4186
-535250.0,4025,795000.0,4189
-500250.0,4060,792000.0,4192
-466250.0,4094,789000.0,4195
-432250.0,4128,786000.0,4198
-397250.0,4163,783000.0,4201
-363250.0,4197,781000.0,4203
-328250.0,4232,779000.0,4205
-294250.0,4266,777000.0,4207
-259250.0,4301,776000.0,4208
-224250.0,4336,774000.0,4210
-190250.0,4370,773000.0,4211
-155250.0,4405,772000.0,4212
-121250.0,4439,771000.0,4213
-86250.0,4474,770000.0,4214
-52250.0,4508,770000.0,4214
-17250.0,4543,770000.0,4214
17750.0,4578,770000.0,4214
51750.0,4612,770000.0,4214
86750.0,4647,770000.0,4214
120750.0,4681,771000.0,4213
155750.0,4716,772000.0,4212
189750.0,4750,773000.0,4211
224750.0,4785,774000.0,4210
258750.0,4819,776000.0,4208
293750.0,4854,777000.0,4207
328750.0,4889,779000.0,4205
362750.0,4923,781000.0,4203
397750.0,4958,783000.0,4201
431750.0,4992,786000.0,4198
466750.0,5027,789000.0,4195
500750.0,5061,792000.0,4192
534750.0,5095,795000.0,4189
569750.0,5130,798000.0,4186
603750.0,5164,801000.0,4183
638750.0,5199,805000.0,4179
672750.0,5233,809000.0,4175
706750.0,5267,813000.0,4171
741750.0,5302,818000.0,4166
775750.0,5336,822000.0,4162
809750.0,5370,827000.0,4157
843750.0,5404,832000.0,4152
878750.0,5439,837000.0,4147
912750.0,5473,842000.0,4142
946750.0,5507,848000.0,4136
980750.0,5541,854000.0,4130
1014750.0,5575,860000.0,4124
1048750.0,5609,866000.0,4118
1082750.0,5643,872000.0,4112
1116750.0,5677,879000.0,4105
1150750.0,5711,886000.0,4098
1184750.0,5745,893000.0,4091
1217750.0,5778,900000.0,4084
1251750.0,5812,907000.0,4077
1285750.0,5846,915000.0,4069
1319750.0,5880,923000.0,4061
1352750.0,5913,931000.0,4053
1386750.0,5947,939000.0,4045
1419750.0,5980,947000.0,4037
1453750.0,6014,956000.0,4028
1486750.0,6047,965000.0,4019
1520750.0,6081,974000.0,4010
1553750.0,6114,983000.0,4001
1586750.0,6147,992000.0,3992
1620750.0,6181,1002000.0,3982
1653750.0,6214,1012000.0,3972
1686750.0,6247,1022000.0,3962
1719750.0,6280,1032000.0,3952
1752750.0,6313,1042000.0,3942
1785750.0,6346,1053000.0,3931
1818750.0,6379,1064000.0,3920
1850750.0,6411,1075000.0,3909
1883750.0,6444,1086000.0,3898
1916750.0,6477,1097000.0,3887
1948750.0,6509,1109000.0,3875
1981750.0,6542,1121000.0,3863
2013750.0,6574,1133000.0,3851
2046750.0,6607,1145000.0,3839
2078750.0,6639,1157000.0,3827
2110750.0,6671,1170000.0,3814
2142750.0,6703,1183000.0,3801
2174750.0,6735,1196000.0,3788
2206750.0,6767,1209000.0,3775
2238750.0,6799,1222000.0,3762
2270750.0,6831,1236000.0,3748
2302750.0,6863,1249000.0,3735
2333750.0,6894,1263000.0,3721
2365750.0,6926,1277000.0,3707
2396750.0,6957,1291000.0,3693
2428750.0,6989,1306000.0,3678
2459750.0,7020,1321000.0,3663
2490750.0,7051,1335000.0,3649
2522750.0,7083,1350000.0,3634
2553750.0,7114,1366000.0,3618
2584750.0,7145,1381000.0,3603
2614750.0,7175,1397000.0,3587
2645750.0,7206,1412000.0,3572
2676750.0,7237,1428000.0,3556
2706750.0,7267,1445000.0,3539
2737750.0,7298,1461000.0,3523
2767750.0,7328,1477000.0,3507
2798750.0,7359,1494000.0,3490
2828750.0,7389,1511000.0,3473
2858750.0,7419,1528000.0,3456
2888750.0,7449,1545000.0,3439
2918750.0,7479,1563000.0,3421
2948750.0,7509,1580000.0,3404
2977750.0,7538,1598000.0,3386
3007750.0,7568,1616000.0,3368
3036750.0,7597,1634000.0,3350
3066750.0,7627,1652000.0,3332
3095750.0,7656,1671000.0,3313
3124750.0,7685,1689000.0,3295
3153750.0,7714,1708000.0,3276
3182750.0,7743,1727000.0,3257
3211750.0,7772,1746000.0,3238
3239750.0,7800,1766000.0,3218
-4547250.0,13,3076000.0,1908
-4526250.0,34,3049000.0,1935
-4505250.0,55,3022000.0,1962
-4484250.0,76,2995000.0,1989
-4463250.0,97,2968000.0,2016
-4441250.0,119,2942000.0,2042
-4420250.0,140,2915000.0,2069
-4398250.0,162,2889000.0,2095
-4376250.0,184,2862000.0,2122
-4354250.0,206,2836000.0,2148
-4331250.0,229,2810000.0,2174
-4309250.0,251,2784000.0,2200
-4286250.0,274,2759000.0,2225
-4264250.0,296,2733000.0,2251
-4241250.0,319,2707000.0,2277
-4218250.0,342,2682000.0,2302
-4195250.0,365,2657000.0,2327
-4171250.0,389,2632000.0,2352
-4148250.0,412,2607000.0,2377
-4124250.0,436,2582000.0,2402
-4100250.0,460,2557000.0,2427
-4076250.0,484,2533000.0,2451
-4052250.0,508,2509000.0,2475
-4028250.0,532,2484000.0,2500
-4004250.0,556,2460000.0,2524
-3979250.0,581,2436000.0,2548
-3955250.0,605,2413000.0,2571
-3930250.0,630,2389000.0,2595
-3905250.0,655,2365000.0,2619
-3880250.0,680,2342000.0,2642
-3854250.0,706,2319000.0,2665
-3829250.0,731,2296000.0,2688
-3804250.0,756,2273000.0,2711
-3778250.0,782,2250000.0,2734
-3752250.0,808,2228000.0,2756
-3726250.0,834,2205000.0,2779
-3700250.0,860,2183000.0,2801
-3674250.0,886,2161000.0,2823
-3648250.0,912,2139000.0,2845
-3621250.0,939,2117000.0,2867
-3595250.0,965,2096000.0,2888
-3568250.0,992,2074000.0,2910
-3541250.0,1019,2053000.0,2931
-3514250.0,1046,2032000.0,2952
-3487250.0,1073,2011000.0,2973
-3460250.0,1100,1990000.0,2994
-3433250.0,1127,1969000.0,3015
-3405250.0,1155,1949000.0,3035
-3378250.0,1182,1928000.0,3056
-3350250.0,1210,1908000.0,3076
-3322250.0,1238,1888000.0,3096
-3294250.0,1266,1868000.0,3116
-3266250.0,1294,1849000.0,3135
-3238250.0,1322,1829000.0,3155
-3210250.0,1350,1810000.0,3174
-3181250.0,1379,1791000.0,3193
-3153250.0,1407,1772000.0,3212
-3124250.0,1436,1753000.0,3231
-3095250.0,1465,1734000.0,3250
-3067250.0,1493,1716000.0,3268
-3038250.0,1522,1697000.0,3287
-3009250.0,1551,1679000.0,3305
-2979250.0,1581,1661000.0,3323
-2950250.0,1610,1644000.0,3340
-2921250.0,1639,1626000.0,3358
-2891250.0,1669,1609000.0,3375
-2862250.0,1698,1591000.0,3393
-2832250.0,1728,1574000.0,3410
-2802250.0,1758,1557000.0,3427
-2772250.0,1788,1541000.0,3443
-2742250.0,1818,1524000.0,3460
-2712250.0,1848,1508000.0,3476
-2682250.0,1878,1492000.0,3492
-2652250.0,1908,1476000.0,3508
-2621250.0,1939,1460000.0,3524
-2591250.0,1969,1444000.0,3540
-2560250.0,2000,1429000.0,3555
-2529250.0,2031,1414000.0,3570
-2499250.0,2061,1398000.0,3586
-2468250.0,2092,1384000.0,3600
-2437250.0,2123,1369000.0,3615
-2406250.0,2154,1354000.0,3630
-2375250.0,2185,1340000.0,3644
-2344250.0,2216,1326000.0,3658
-2312250.0,2248,1312000.0,3672
-2281250.0,2279,1298000.0,3686
-2249250.0,2311,1285000.0,3699
-2218250.0,2342,1271000.0,3713
-2186250.0,2374,1258000.0,3726
-2155250.0,2405,1245000.0,3739
-2123250.0,2437,1232000.0,3752
-2091250.0,2469,1220000.0,3764
-2059250.0,2501,1207000.0,3777
-2027250.0,2533,1195000.0,3789
-1995250.0,2565,1183000.0,3801
-1963250.0,2597,1171000.0,3813
-1931250.0,2629,1159000.0,3825
-1898250.0,2662,1148000.0,3836
-1866250.0,2694,1137000.0,3847
-1834250.0,2726,1125000.0,3859
-1801250.0,2759,1115000.0,3869
-1769250.0,2791,1104000.0,3880
-1736250.0,2824,1093000.0,3891
-1703250.0,2857,1083000.0,3901
-1671250.0,2889,1073000.0,3911
-1638250.0,2922,1063000.0,3921
-1605250.0,2955,1053000.0,3931
-1572250.0,2988,1044000.0,3940
-1539250.0,3021,1034000.0,3950
-1506250.0,3054,1025000.0,3959
-1473250.0,3087,1016000.0,3968
-1440250.0,3120,1008000.0,3976
-1407250.0,3153,999000.0,3985
-1374250.0,3186,991000.0,3993
-1340250.0,3220,983000.0,4001
-1307250.0,3253,975000.0,4009
-1274250.0,3286,967000.0,4017
-1240250.0,3320,959000.0,4025
-1207250.0,3353,952000.0,4032
-1173250.0,3387,945000.0,4039
-1140250.0,3420,938000.0,4046
-1106250.0,3454,931000.0,4053
-1072250.0,3488,925000.0,4059
-1039250.0,3521,918000.0,4066
-1005250.0,3555,912000.0,4072
-971250.0,3589,906000.0,4078
-938250.0,3622,901000.0,4083
-904250.0,3656,895000.0,4089
-870250.0,3690,890000.0,4094
-836250.0,3724,885000.0,4099
-802250.0,3758,880000.0,4104
-768250.0,3792,875000.0,4109
-734250.0,3826,871000.0,4113
-700250.0,3860,866000.0,4118
-666250.0,3894,862000.0,4122
-632250.0,3928,858000.0,4126
-598250.0,3962,855000.0,4129
-564250.0,3996,851000.0,4133
-530250.0,4030,848000.0,4136
-496250.0,4064,845000.0,4139
-462250.0,4098,842000.0,4142
-428250.0,4132,839000.0,4145
-393250.0,4167,837000.0,4147
-359250.0,4201,834000.0,4150
-325250.0,4235,832000.0,4152
-291250.0,4269,831000.0,4153
-257250.0,4303,829000.0,4155
-222250.0,4338,828000.0,4156
-188250.0,4372,826000.0,4158
-154250.0,4406,825000.0,4159
-120250.0,4440,824000.0,4160
-85250.0,4475,824000.0,4160
-51250.0,4509,823000.0,4161
-17250.0,4543,823000.0,4161
16750.0,4577,823000.0,4161
51750.0,4612,823000.0,4161
85750.0,4646,824000.0,4160
119750.0,4680,824000.0,4160
153750.0,4714,825000.0,4159
188750.0,4749,826000.0,4158
222750.0,4783,828000.0,4156
256750.0,4817,829000.0,4155
290750.0,4851,831000.0,4153
325750.0,4886,832000.0,4152
359750.0,4920,834000.0,4150
393750.0,4954,837000.0,4147
427750.0,4988,839000.0,4145
461750.0,5022,842000.0,4142
495750.0,5056,845000.0,4139
529750.0,5090,848000.0,4136
564750.0,5125,851000.0,4133
598750.0,5159,855000.0,4129
632750.0,5193,858000.0,4126
666750.0,5227,862000.0,4122
700750.0,5261,866000.0,4118
734750.0,5295,871000.0,4113
768750.0,5329,875000.0,4109
802750.0,5363,880000.0,4104
836750.0,5397,885000.0,4099
869750.0,5430,890000.0,4094
903750.0,5464,895000.0,4089
937750.0,5498,901000.0,4083
971750.0,5532,906000.0,4078
1005750.0,5566,912000.0,4072
1038750.0,5599,918000.0,4066
1072750.0,5633,925000.0,4059
1106750.0,5667,931000.0,4053
1139750.0,5700,938000.0,4046
1173750.0,5734,945000.0,4039
1206750.0,5767,952000.0,4032
1240750.0,5801,959000.0,4025
1273750.0,5834,967000.0,4017
1306750.0,5867,975000.0,4009
1340750.0,5901,983000.0,4001
1373750.0,5934,991000.0,3993
1406750.0,5967,999000.0,3985
1439750.0,6000,1008000.0,3976
1473750.0,6034,1016000.0,3968
1506750.0,6067,1025000.0,3959
1539750.0,6100,1034000.0,3950
1572750.0,6133,1044000.0,3940
1605750.0,6166,1053000.0,3931
1637750.0,6198,1063000.0,3921
1670750.0,6231,1073000.0,3911
1703750.0,6264,1083000.0,3901
1736750.0,6297,1093000.0,3891
1768750.0,6329,1104000.0,3880
1801750.0,6362,1115000.0,3869
1833750.0,6394,1125000.0,3859
1866750.0,6427,1137000.0,3847
1898750.0,6459,1148000.0,3836
1930750.0,6491,1159000.0,3825
1962750.0,6523,1171000.0,3813
1995750.0,6556,1183000.0,3801
2027750.0,6588,1195000.0,3789
2059750.0,6620,1207000.0,3777
2091750.0,6652,1220000.0,3764
2122750.0,6683,1232000.0,3752
2154750.0,6715,1245000.0,3739
2186750.0,6747,1258000.0,3726
2217750.0,6778,1271000.0,3713
2249750.0,6810,1285000.0,3699
2280750.0,6841,1298000.0,3686
2312750.0,6873,1312000.0,3672
2343750.0,6904,1326000.0,3658
2374750.0,6935,1340000.0,3644
2405750.0,6966,1354000.0,3630
2436750.0,6997,1369000.0,3615
2467750.0,7028,1384000.0,3600
2498750.0,7059,1398000.0,3586
2529750.0,7090,1414000.0,3570
2560750.0,7121,1429000.0,3555
2590750.0,7151,1444000.0,3540
2621750.0,7182,1460000.0,3524
2651750.0,7212,1476000.0,3508
2681750.0,7242,1492000.0,3492
2712750.0,7273,1508000.0,3476
2742750.0,7303,1524000.0,3460
2772750.0,7333,1541000.0,3443
2802750.0,7363,1557000.0,3427
2831750.0,7392,1574000.0,3410
2861750.0,7422,1591000.0,3393
2891750.0,7452,1609000.0,3375
2920750.0,7481,1626000.0,3358
2950750.0,7511,1644000.0,3340
2979750.0,7540,1661000.0,3323
3008750.0,7569,1679000.0,3305
3037750.0,7598,1697000.0,3287
3066750.0,7627,1716000.0,3268
3095750.0,7656,1734000.0,3250
3124750.0,7685,1753000.0,3231
3152750.0,7713,1772000.0,3212
3181750.0,7742,1791000.0,3193
3209750.0,7770,1810000.0,3174
3238750.0,7799,1829000.0,3155
-4545250.0,15,3163000.0,1821
-4525250.0,35,3136000.0,1848
-4504250.0,56,3109000.0,1875
-4484250.0,76,3082000.0,1902
-4463250.0,97,3055000.0,1929
-4442250.0,118,3028000.0,1956
-4421250.0,139,3002000.0,1982
-4400250.0,160,2975000.0,2009
-4378250.0,182,2949000.0,2035
-4357250.0,203,2923000.0,2061
-4335250.0,225,2897000.0,2087
-4313250.0,247,2871000.0,2113
-4291250.0,269,2845000.0,2139
-4269250.0,291,2819000.0,2165
-4246250.0,314,2794000.0,2190
-4224250.0,336,2769000.0,2215
-4201250.0,359,2743000.0,2241
-4178250.0,382,2718000.0,2266
-4155250.0,405,2693000.0,2291
-4132250.0,428,2668000.0,2316
-4109250.0,451,2644000.0,2340
-4086250.0,474,2619000.0,2365
-4062250.0,498,2595000.0,2389
-4038250.0,522,2570000.0,2414
-4014250.0,546,2546000.0,2438
-3990250.0,570,2522000.0,2462
-3966250.0,594,2498000.0,2486
-3942250.0,618,2475000.0,2509
-3918250.0,642,2451000.0,2533
-3893250.0,667,2428000.0,2556
-3868250.0,692,2404000.0,2580
-3843250.0,717,2381000.0,2603
-3818250.0,742,2358000.0,2626
-3793250.0,767,2336000.0,2648
-3768250.0,792,2313000.0,2671
-3743250.0,817,2290000.0,2694
-3717250.0,843,2268000.0,2716
-3691250.0,869,2246000.0,2738
-3666250.0,894,2224000.0,2760
-3640250.0,920,2202000.0,2782
-3614250.0,946,2180000.0,2804
-3587250.0,973,2159000.0,2825
-3561250.0,999,2137000.0,2847
-3535250.0,1025,2116000.0,2868
-3508250.0,1052,2095000.0,2889
-3481250.0,1079,2074000.0,2910
-3455250.0,1105,2053000.0,2931
-3428250.0,1132,2032000.0,2952
-3401250.0,1159,2012000.0,2972
-3373250.0,1187,1992000.0,2992
-3346250.0,1214,1971000.0,3013
-3319250.0,1241,1951000.0,3033
-3291250.0,1269,1932000.0,3052
-3263250.0,1297,1912000.0,3072
-3236250.0,1324,1893000.0,3091
-3208250.0,1352,1873000.0,3111
-3180250.0,1380,1854000.0,3130
-3152250.0,1408,1835000.0,3149
-3123250.0,1437,1816000.0,3168
-3095250.0,1465,1798000.0,3186
-3067250.0,1493,1779000.0,3205
-3038250.0,1522,1761000.0,3223
-3009250.0,1551,1743000.0,3241
-2980250.0,1580,1725000.0,3259
-2952250.0,1608,1707000.0,3277
-2923250.0,1637,1689000.0,3295
-2893250.0,1667,1672000.0,3312
-2864250.0,1696,1655000.0,3329
-2835250.0,1725,1638000.0,3346
-2805250.0,1755,1621000.0,3363
-2776250.0,1784,1604000.0,3380
-2746250.0,1814,1587000.0,3397
-2717250.0,1843,1571000.0,3413
-2687250.0,1873,1555000.0,3429
-2657250.0,1903,1539000.0,3445
-2627250.0,1933,1523000.0,3461
-2597250.0,1963,1507000.0,3477
-2567250.0,1993,1492000.0,3492
-2536250.0,2024,1477000.0,3507
-2506250.0,2054,1462000.0,3522
-2475250.0,2085,1447000.0,3537
-2445250.0,2115,1432000.0,3552
-2414250.0,2146,1417000.0,3567
-2383250.0,2177,1403000.0,3581
-2353250.0,2207,1389000.0,3595
-2322250.0,2238,1375000.0,3609
-2291250.0,2269,1361000.0,3623
-2260250.0,2300,1347000.0,3637
-2228250.0,2332,1334000.0,3650
-2197250.0,2363,1320000.0,3664
-2166250.0,2394,1307000.0,3677
-2135250.0,2425,1295000.0,3689
-2103250.0,2457,1282000.0,3702
-2071250.0,2489,1269000.0,3715
-2040250.0,2520,1257000.0,3727
-2008250.0,2552,1245000.0,3739
-1976250.0,2584,1233000.0,3751
-1945250.0,2615,1221000.0,3763
-1913250.0,2647,1210000.0,3774
-1881250.0,2679,1198000.0,3786
-1849250.0,2711,1187000.0,3797
-1817250.0,2743,1176000.0,3808
-1784250.0,2776,1165000.0,3819
-1752250.0,2808,1155000.0,3829
-1720250.0,2840,1144000.0,3840
-1687250.0,2873,1134000.0,3850
-1655250.0,2905,1124000.0,3860
-1623250.0,2937,1114000.0,3870
-1590250.0,2970,1105000.0,3879
-1557250.0,3003,1095000.0,3889
-1525250.0,3035,1086000.0,3898
-1492250.0,3068,1077000.0,3907
-1459250.0,3101,1068000.0,3916
-1426250.0,3134,1059000.0,3925
-1394250.0,3166,1051000.0,3933
-1361250.0,3199,1043000.0,3941
-1328250.0,3232,1035000.0,3949
-1295250.0,3265,1027000.0,3957
-1262250.0,3298,1019000.0,3965
-1229250.0,3331,1012000.0,3972
-1195250.0,3365,1004000.0,3980
-1162250.0,3398,997000.0,3987
-1129250.0,3431,990000.0,3994
-1096250.0,3464,984000.0,4000
-1062250.0,3498,977000.0,4007
-1029250.0,3531,971000.0,4013
-996250.0,3564,965000.0,4019
-962250.0,3598,959000.0,4025
-929250.0,3631,953000.0,4031
