x,x_index,y,y_index,lat_index,lon_index
-746250.0,3814,1692000.0,3292,295,494
-717250.0,3843,1687000.0,3297,295,495
-688250.0,3872,1683000.0,3301,295,496
-659250.0,3901,1679000.0,3305,295,497
-630250.0,3930,1675000.0,3309,295,498
-601250.0,3959,1672000.0,3312,295,499
-572250.0,3988,1668000.0,3316,295,500
-542250.0,4018,1665000.0,3319,295,501
-513250.0,4047,1662000.0,3322,295,502
-484250.0,4076,1659000.0,3325,295,503
-455250.0,4105,1656000.0,3328,295,504
-425250.0,4135,1653000.0,3331,295,505
-396250.0,4164,1651000.0,3333,295,506
-367250.0,4193,1648000.0,3336,295,507
-337250.0,4223,1646000.0,3338,295,508
-308250.0,4252,1644000.0,3340,295,509
-279250.0,4281,1643000.0,3341,295,510
-249250.0,4311,1641000.0,3343,295,511
-220250.0,4340,1640000.0,3344,295,512
-191250.0,4369,1638000.0,3346,295,513
-161250.0,4399,1637000.0,3347,295,514
-132250.0,4428,1636000.0,3348,295,515
-103250.0,4457,1636000.0,3348,295,516
-73250.0,4487,1635000.0,3349,295,517
-44250.0,4516,1635000.0,3349,295,518
-14250.0,4546,1635000.0,3349,295,519
14750.0,4575,1635000.0,3349,295,520
43750.0,4604,1635000.0,3349,295,521
73750.0,4634,1635000.0,3349,295,522
102750.0,4663,1636000.0,3348,295,523
131750.0,4692,1636000.0,3348,295,524
161750.0,4722,1637000.0,3347,295,525
190750.0,4751,1638000.0,3346,295,526
220750.0,4781,1640000.0,3344,295,527
249750.0,4810,1641000.0,3343,295,528
278750.0,4839,1643000.0,3341,295,529
308750.0,4869,1644000.0,3340,295,530
337750.0,4898,1646000.0,3338,295,531
366750.0,4927,1648000.0,3336,295,532
396750.0,4957,1651000.0,3333,295,533
425750.0,4986,1653000.0,3331,295,534
1348750.0,5909,1824000.0,3160,295,566
1377750.0,5938,1832000.0,3152,295,567
1405750.0,5966,1840000.0,3144,295,568
1433750.0,5994,1849000.0,3135,295,569
1461750.0,6022,1858000.0,3126,295,570
1489750.0,6050,1866000.0,3118,295,571
1517750.0,6078,1875000.0,3109,295,572
1545750.0,6106,1885000.0,3099,295,573
1573750.0,6134,1894000.0,3090,295,574
1601750.0,6162,1903000.0,3081,295,575
1628750.0,6189,1913000.0,3071,295,576
1656750.0,6217,1923000.0,3061,295,577
1684750.0,6245,1933000.0,3051,295,578
1711750.0,6272,1943000.0,3041,295,579
1739750.0,6300,1954000.0,3030,295,580
1766750.0,6327,1964000.0,3020,295,581
1794750.0,6355,1975000.0,3009,295,582
1821750.0,6382,1986000.0,2998,295,583
1848750.0,6409,1997000.0,2987,295,584
1875750.0,6436,2008000.0,2976,295,585
1902750.0,6463,2019000.0,2965,295,586
1930750.0,6491,2031000.0,2953,295,587
1957750.0,6518,2042000.0,2942,295,588
1983750.0,6544,2054000.0,2930,295,589
2010750.0,6571,2066000.0,2918,295,590
2037750.0,6598,2078000.0,2906,295,591
2064750.0,6625,2090000.0,2894,295,592
2090750.0,6651,2103000.0,2881,295,593
2117750.0,6678,2116000.0,2868,295,594
2143750.0,6704,2128000.0,2856,295,595
2170750.0,6731,2141000.0,2843,295,596
-3072250.0,1488,2788000.0,2196,296,405
-3050250.0,1510,2769000.0,2215,296,406
-3027250.0,1533,2751000.0,2233,296,407
-3004250.0,1556,2733000.0,2251,296,408
-2981250.0,1579,2715000.0,2269,296,409
-2958250.0,1602,2697000.0,2287,296,410
-2935250.0,1625,2679000.0,2305,296,411
-2866250.0,1694,2627000.0,2357,296,414
-2842250.0,1718,2610000.0,2374,296,415
-2067250.0,2493,2153000.0,2831,296,446
-2015250.0,2545,2128000.0,2856,296,448
-1988250.0,2572,2116000.0,2868,296,449
-1962250.0,2598,2104000.0,2880,296,450
-1935250.0,2625,2093000.0,2891,296,451
-1908250.0,2652,2081000.0,2903,296,452
-1882250.0,2678,2070000.0,2914,296,453
-1855250.0,2705,2059000.0,2925,296,454
-1828250.0,2732,2048000.0,2936,296,455
-1801250.0,2759,2037000.0,2947,296,456
-1774250.0,2786,2026000.0,2958,296,457
-1747250.0,2813,2015000.0,2969,296,458
-1720250.0,2840,2005000.0,2979,296,459
-1693250.0,2867,1995000.0,2989,296,460
-1665250.0,2895,1985000.0,2999,296,461
-1638250.0,2922,1975000.0,3009,296,462
-1611250.0,2949,1965000.0,3019,296,463
-1583250.0,2977,1956000.0,3028,296,464
-1556250.0,3004,1946000.0,3038,296,465
-1528250.0,3032,1937000.0,3047,296,466
-1500250.0,3060,1928000.0,3056,296,467
-1473250.0,3087,1919000.0,3065,296,468
-1445250.0,3115,1910000.0,3074,296,469
-1417250.0,3143,1902000.0,3082,296,470
-1390250.0,3170,1893000.0,3091,296,471
-1362250.0,3198,1885000.0,3099,296,472
-1334250.0,3226,1877000.0,3107,296,473
-1306250.0,3254,1869000.0,3115,296,474
-1278250.0,3282,1861000.0,3123,296,475
-1250250.0,3310,1854000.0,3130,296,476
-1222250.0,3338,1846000.0,3138,296,477
-1193250.0,3367,1839000.0,3145,296,478
-1165250.0,3395,1832000.0,3152,296,479
-1137250.0,3423,1825000.0,3159,296,480
-1109250.0,3451,1818000.0,3166,296,481
-1080250.0,3480,1812000.0,3172,296,482
-1052250.0,3508,1805000.0,3179,296,483
-1024250.0,3536,1799000.0,3185,296,484
-995250.0,3565,1793000.0,3191,296,485
-967250.0,3593,1787000.0,3197,296,486
-938250.0,3622,1781000.0,3203,296,487
-910250.0,3650,1776000.0,3208,296,488
-881250.0,3679,1770000.0,3214,296,489
-853250.0,3707,1765000.0,3219,296,490
-824250.0,3736,1760000.0,3224,296,491
-795250.0,3765,1755000.0,3229,296,492
-767250.0,3793,1751000.0,3233,296,493
-738250.0,3822,1746000.0,3238,296,494
-709250.0,3851,1742000.0,3242,296,495
-680250.0,3880,1738000.0,3246,296,496
-652250.0,3908,1734000.0,3250,296,497
-623250.0,3937,1730000.0,3254,296,498
-594250.0,3966,1726000.0,3258,296,499
-565250.0,3995,1723000.0,3261,296,500
-536250.0,4024,1719000.0,3265,296,501
-507250.0,4053,1716000.0,3268,296,502
-478250.0,4082,1713000.0,3271,296,503
-450250.0,4110,1711000.0,3273,296,504
-421250.0,4139,1708000.0,3276,296,505
-392250.0,4168,1706000.0,3278,296,506
-363250.0,4197,1703000.0,3281,296,507
-334250.0,4226,1701000.0,3283,296,508
-305250.0,4255,1699000.0,3285,296,509
-276250.0,4284,1698000.0,3286,296,510
-247250.0,4313,1696000.0,3288,296,511
-218250.0,4342,1695000.0,3289,296,512
-189250.0,4371,1693000.0,3291,296,513
-160250.0,4400,1692000.0,3292,296,514
-131250.0,4429,1691000.0,3293,296,515
-101250.0,4459,1691000.0,3293,296,516
-72250.0,4488,1690000.0,3294,296,517
-43250.0,4517,1690000.0,3294,296,518
-14250.0,4546,1690000.0,3294,296,519
14750.0,4575,1690000.0,3294,296,520
43750.0,4604,1690000.0,3294,296,521
72750.0,4633,1690000.0,3294,296,522
101750.0,4662,1691000.0,3293,296,523
130750.0,4691,1691000.0,3293,296,524
159750.0,4720,1692000.0,3292,296,525
188750.0,4749,1693000.0,3291,296,526
217750.0,4778,1695000.0,3289,296,527
246750.0,4807,1696000.0,3288,296,528
275750.0,4836,1698000.0,3286,296,529
304750.0,4865,1699000.0,3285,296,530
333750.0,4894,1701000.0,3283,296,531
362750.0,4923,1703000.0,3281,296,532
391750.0,4952,1706000.0,3278,296,533
1277750.0,5838,1861000.0,3123,296,564
1305750.0,5866,1869000.0,3115,296,565
1333750.0,5894,1877000.0,3107,296,566
1361750.0,5922,1885000.0,3099,296,567
1389750.0,5950,1893000.0,3091,296,568
1417750.0,5978,1902000.0,3082,296,569
1445750.0,6006,1910000.0,3074,296,570
1472750.0,6033,1919000.0,3065,296,571
1500750.0,6061,1928000.0,3056,296,572
1528750.0,6089,1937000.0,3047,296,573
1555750.0,6116,1946000.0,3038,296,574
1583750.0,6144,1956000.0,3028,296,575
1610750.0,6171,1965000.0,3019,296,576
1637750.0,6198,1975000.0,3009,296,577
1665750.0,6226,1985000.0,2999,296,578
1692750.0,6253,1995000.0,2989,296,579
1719750.0,6280,2005000.0,2979,296,580
1746750.0,6307,2015000.0,2969,296,581
1773750.0,6334,2026000.0,2958,296,582
1827750.0,6388,2048000.0,2936,296,584
1854750.0,6415,2059000.0,2925,296,585
1881750.0,6442,2070000.0,2914,296,586
1908750.0,6469,2081000.0,2903,296,587
1935750.0,6496,2093000.0,2891,296,588
1961750.0,6522,2104000.0,2880,296,589
1988750.0,6549,2116000.0,2868,296,590
2014750.0,6575,2128000.0,2856,296,591
2041750.0,6602,2140000.0,2844,296,592
2067750.0,6628,2153000.0,2831,296,593
2093750.0,6654,2165000.0,2819,296,594
-3233250.0,1327,2999000.0,1985,297,396
-3190250.0,1370,2961000.0,2023,297,398
-3125250.0,1435,2904000.0,2080,297,401
-3081250.0,1479,2867000.0,2117,297,403
-3059250.0,1501,2848000.0,2136,297,404
-3015250.0,1545,2812000.0,2172,297,406
-2993250.0,1567,2794000.0,2190,297,407
-2970250.0,1590,2776000.0,2208,297,408
-2947250.0,1613,2758000.0,2226,297,409
-2925250.0,1635,2741000.0,2243,297,410
-2902250.0,1658,2723000.0,2261,297,411
-2879250.0,1681,2706000.0,2278,297,412
-2096250.0,2464,2227000.0,2757,297,444
-2070250.0,2490,2215000.0,2769,297,445
-2044250.0,2516,2203000.0,2781,297,446
-1992250.0,2568,2178000.0,2806,297,448
-1966250.0,2594,2167000.0,2817,297,449
-1939250.0,2621,2155000.0,2829,297,450
-1913250.0,2647,2143000.0,2841,297,451
-1887250.0,2673,2132000.0,2852,297,452
-1860250.0,2700,2121000.0,2863,297,453
-1834250.0,2726,2110000.0,2874,297,454
-1807250.0,2753,2099000.0,2885,297,455
-1780250.0,2780,2088000.0,2896,297,456
-1754250.0,2806,2077000.0,2907,297,457
-1727250.0,2833,2067000.0,2917,297,458
-1700250.0,2860,2057000.0,2927,297,459
-1673250.0,2887,2047000.0,2937,297,460
-1646250.0,2914,2037000.0,2947,297,461
-1619250.0,2941,2027000.0,2957,297,462
-1592250.0,2968,2017000.0,2967,297,463
-1565250.0,2995,2008000.0,2976,297,464
-1538250.0,3022,1998000.0,2986,297,465
-1511250.0,3049,1989000.0,2995,297,466
-1483250.0,3077,1980000.0,3004,297,467
-1456250.0,3104,1971000.0,3013,297,468
-1429250.0,3131,1963000.0,3021,297,469
-1401250.0,3159,1954000.0,3030,297,470
-1374250.0,3186,1946000.0,3038,297,471
-1346250.0,3214,1938000.0,3046,297,472
-1319250.0,3241,1930000.0,3054,297,473
-1291250.0,3269,1922000.0,3062,297,474
-1263250.0,3297,1914000.0,3070,297,475
-1235250.0,3325,1907000.0,3077,297,476
-1208250.0,3352,1900000.0,3084,297,477
-1180250.0,3380,1892000.0,3092,297,478
-1152250.0,3408,1885000.0,3099,297,479
-1124250.0,3436,1879000.0,3105,297,480
-1096250.0,3464,1872000.0,3112,297,481
-1068250.0,3492,1865000.0,3119,297,482
-1040250.0,3520,1859000.0,3125,297,483
-1012250.0,3548,1853000.0,3131,297,484
-984250.0,3576,1847000.0,3137,297,485
-956250.0,3604,1841000.0,3143,297,486
-928250.0,3632,1836000.0,3148,297,487
-899250.0,3661,1830000.0,3154,297,488
-871250.0,3689,1825000.0,3159,297,489
-843250.0,3717,1820000.0,3164,297,490
-815250.0,3745,1815000.0,3169,297,491
-786250.0,3774,1810000.0,3174,297,492
-758250.0,3802,1805000.0,3179,297,493
-730250.0,3830,1801000.0,3183,297,494
-701250.0,3859,1796000.0,3188,297,495
-673250.0,3887,1792000.0,3192,297,496
-644250.0,3916,1788000.0,3196,297,497
-616250.0,3944,1785000.0,3199,297,498
-587250.0,3973,1781000.0,3203,297,499
-559250.0,4001,1778000.0,3206,297,500
-530250.0,4030,1774000.0,3210,297,501
-502250.0,4058,1771000.0,3213,297,502
-473250.0,4087,1768000.0,3216,297,503
-444250.0,4116,1766000.0,3218,297,504
-416250.0,4144,1763000.0,3221,297,505
-387250.0,4173,1761000.0,3223,297,506
-359250.0,4201,1758000.0,3226,297,507
-330250.0,4230,1756000.0,3228,297,508
-301250.0,4259,1754000.0,3230,297,509
-273250.0,4287,1753000.0,3231,297,510
-244250.0,4316,1751000.0,3233,297,511
-215250.0,4345,1750000.0,3234,297,512
-186250.0,4374,1749000.0,3235,297,513
-158250.0,4402,1748000.0,3236,297,514
-129250.0,4431,1747000.0,3237,297,515
-100250.0,4460,1746000.0,3238,297,516
-72250.0,4488,1745000.0,3239,297,517
-43250.0,4517,1745000.0,3239,297,518
-14250.0,4546,1745000.0,3239,297,519
14750.0,4575,1745000.0,3239,297,520
42750.0,4603,1745000.0,3239,297,521
71750.0,4632,1745000.0,3239,297,522
100750.0,4661,1746000.0,3238,297,523
129750.0,4690,1747000.0,3237,297,524
157750.0,4718,1748000.0,3236,297,525
186750.0,4747,1749000.0,3235,297,526
215750.0,4776,1750000.0,3234,297,527
243750.0,4804,1751000.0,3233,297,528
272750.0,4833,1753000.0,3231,297,529
301750.0,4862,1754000.0,3230,297,530
329750.0,4890,1756000.0,3228,297,531
358750.0,4919,1758000.0,3226,297,532
387750.0,4948,1761000.0,3223,297,533
1235750.0,5796,1907000.0,3077,297,563
1263750.0,5824,1914000.0,3070,297,564
1290750.0,5851,1922000.0,3062,297,565
1318750.0,5879,1930000.0,3054,297,566
1346750.0,5907,1938000.0,3046,297,567
1373750.0,5934,1946000.0,3038,297,568
1401750.0,5962,1954000.0,3030,297,569
1428750.0,5989,1963000.0,3021,297,570
1456750.0,6017,1971000.0,3013,297,571
1483750.0,6044,1980000.0,3004,297,572
1510750.0,6071,1989000.0,2995,297,573
1537750.0,6098,1998000.0,2986,297,574
1565750.0,6126,2008000.0,2976,297,575
1592750.0,6153,2017000.0,2967,297,576
1619750.0,6180,2027000.0,2957,297,577
1646750.0,6207,2037000.0,2947,297,578
1673750.0,6234,2047000.0,2937,297,579
1726750.0,6287,2067000.0,2917,297,581
1753750.0,6314,2077000.0,2907,297,582
1886750.0,6447,2132000.0,2852,297,587
1913750.0,6474,2143000.0,2841,297,588
1939750.0,6500,2155000.0,2829,297,589
1965750.0,6526,2167000.0,2817,297,590
1991750.0,6552,2178000.0,2806,297,591
2017750.0,6578,2190000.0,2794,297,592
2043750.0,6604,2203000.0,2781,297,593
-3195250.0,1365,3040000.0,1944,298,396
-3174250.0,1386,3021000.0,1963,298,397
-3153250.0,1407,3002000.0,1982,298,398
-3132250.0,1428,2983000.0,2001,298,399
-3111250.0,1449,2965000.0,2019,298,400
-3089250.0,1471,2946000.0,2038,298,401
-3068250.0,1492,2928000.0,2056,298,402
-3046250.0,1514,2909000.0,2075,298,403
-3024250.0,1536,2891000.0,2093,298,404
-3002250.0,1558,2873000.0,2111,298,405
-2980250.0,1580,2855000.0,2129,298,406
-2958250.0,1602,2837000.0,2147,298,407
-2936250.0,1624,2820000.0,2164,298,408
-2913250.0,1647,2802000.0,2182,298,409
-2891250.0,1669,2785000.0,2199,298,410
-2868250.0,1692,2767000.0,2217,298,411
-2754250.0,1806,2683000.0,2301,298,416
-2731250.0,1829,2667000.0,2317,298,417
-2122250.0,2438,2302000.0,2682,298,442
-2097250.0,2463,2290000.0,2694,298,443
-2071250.0,2489,2277000.0,2707,298,444
-2046250.0,2514,2265000.0,2719,298,445
-2020250.0,2540,2253000.0,2731,298,446
-1995250.0,2565,2241000.0,2743,298,447
-1969250.0,2591,2229000.0,2755,298,448
-1943250.0,2617,2217000.0,2767,298,449
-1917250.0,2643,2205000.0,2779,298,450
-1891250.0,2669,2194000.0,2790,298,451
-1865250.0,2695,2183000.0,2801,298,452
-1839250.0,2721,2172000.0,2812,298,453
-1813250.0,2747,2161000.0,2823,298,454
-1786250.0,2774,2150000.0,2834,298,455
-1760250.0,2800,2139000.0,2845,298,456
-1734250.0,2826,2129000.0,2855,298,457
-1707250.0,2853,2119000.0,2865,298,458
-1681250.0,2879,2108000.0,2876,298,459
-1654250.0,2906,2098000.0,2886,298,460
-1627250.0,2933,2089000.0,2895,298,461
-1601250.0,2959,2079000.0,2905,298,462
-1574250.0,2986,2069000.0,2915,298,463
-1547250.0,3013,2060000.0,2924,298,464
-1520250.0,3040,2051000.0,2933,298,465
-1493250.0,3067,2042000.0,2942,298,466
-1466250.0,3094,2033000.0,2951,298,467
-1439250.0,3121,2024000.0,2960,298,468
-1412250.0,3148,2016000.0,2968,298,469
-1385250.0,3175,2007000.0,2977,298,470
-1358250.0,3202,1999000.0,2985,298,471
-1331250.0,3229,1991000.0,2993,298,472
-1303250.0,3257,1983000.0,3001,298,473
-1276250.0,3284,1975000.0,3009,298,474
-1249250.0,3311,1968000.0,3016,298,475
-1221250.0,3339,1960000.0,3024,298,476
-1194250.0,3366,1953000.0,3031,298,477
-1166250.0,3394,1946000.0,3038,298,478
-1139250.0,3421,1939000.0,3045,298,479
-1111250.0,3449,1932000.0,3052,298,480
-1083250.0,3477,1926000.0,3058,298,481
-1056250.0,3504,1919000.0,3065,298,482
-1028250.0,3532,1913000.0,3071,298,483
-1000250.0,3560,1907000.0,3077,298,484
-973250.0,3587,1901000.0,3083,298,485
-945250.0,3615,1895000.0,3089,298,486
-917250.0,3643,1890000.0,3094,298,487
-889250.0,3671,1884000.0,3100,298,488
-861250.0,3699,1879000.0,3105,298,489
-833250.0,3727,1874000.0,3110,298,490
-805250.0,3755,1869000.0,3115,298,491
-777250.0,3783,1864000.0,3120,298,492
-749250.0,3811,1860000.0,3124,298,493
-721250.0,3839,1856000.0,3128,298,494
-693250.0,3867,1851000.0,3133,298,495
-665250.0,3895,1847000.0,3137,298,496
-637250.0,3923,1843000.0,3141,298,497
-609250.0,3951,1840000.0,3144,298,498
-580250.0,3980,1836000.0,3148,298,499
-552250.0,4008,1833000.0,3151,298,500
-524250.0,4036,1829000.0,3155,298,501
-496250.0,4064,1826000.0,3158,298,502
-468250.0,4092,1823000.0,3161,298,503
-439250.0,4121,1821000.0,3163,298,504
-411250.0,4149,1818000.0,3166,298,505
-383250.0,4177,1816000.0,3168,298,506
-354250.0,4206,1814000.0,3170,298,507
-326250.0,4234,1812000.0,3172,298,508
-298250.0,4262,1810000.0,3174,298,509
-269250.0,4291,1808000.0,3176,298,510
-241250.0,4319,1806000.0,3178,298,511
-213250.0,4347,1805000.0,3179,298,512
-184250.0,4376,1804000.0,3180,298,513
-156250.0,4404,1803000.0,3181,298,514
-128250.0,4432,1802000.0,3182,298,515
-99250.0,4461,1801000.0,3183,298,516
-71250.0,4489,1801000.0,3183,298,517
-42250.0,4518,1800000.0,3184,298,518
-14250.0,4546,1800000.0,3184,298,519
13750.0,4574,1800000.0,3184,298,520
42750.0,4603,1800000.0,3184,298,521
70750.0,4631,1801000.0,3183,298,522
99750.0,4660,1801000.0,3183,298,523
127750.0,4688,1802000.0,3182,298,524
155750.0,4716,1803000.0,3181,298,525
184750.0,4745,1804000.0,3180,298,526
212750.0,4773,1805000.0,3179,298,527
241750.0,4802,1806000.0,3178,298,528
269750.0,4830,1808000.0,3176,298,529
1248750.0,5809,1968000.0,3016,298,564
1275750.0,5836,1975000.0,3009,298,565
1303750.0,5864,1983000.0,3001,298,566
1330750.0,5891,1991000.0,2993,298,567
1357750.0,5918,1999000.0,2985,298,568
1384750.0,5945,2007000.0,2977,298,569
1412750.0,5973,2016000.0,2968,298,570
1439750.0,6000,2024000.0,2960,298,571
1466750.0,6027,2033000.0,2951,298,572
1493750.0,6054,2042000.0,2942,298,573
1520750.0,6081,2051000.0,2933,298,574
1547750.0,6108,2060000.0,2924,298,575
1573750.0,6134,2069000.0,2915,298,576
1600750.0,6161,2079000.0,2905,298,577
1627750.0,6188,2089000.0,2895,298,578
1653750.0,6214,2098000.0,2886,298,579
1680750.0,6241,2108000.0,2876,298,580
1707750.0,6268,2119000.0,2865,298,581
1916750.0,6477,2205000.0,2779,298,589
1942750.0,6503,2217000.0,2767,298,590
1968750.0,6529,2229000.0,2755,298,591
1994750.0,6555,2241000.0,2743,298,592
-3158250.0,1402,3081000.0,1903,299,396
-3137250.0,1423,3062000.0,1922,299,397
-3116250.0,1444,3044000.0,1940,299,398
-3095250.0,1465,3025000.0,1959,299,399
-3074250.0,1486,3007000.0,1977,299,400
-3053250.0,1507,2988000.0,1996,299,401
-3032250.0,1528,2970000.0,2014,299,402
-3010250.0,1550,2952000.0,2032,299,403
-2989250.0,1571,2934000.0,2050,299,404
-2967250.0,1593,2916000.0,2068,299,405
-2945250.0,1615,2898000.0,2086,299,406
-2923250.0,1637,2881000.0,2103,299,407
-2901250.0,1659,2863000.0,2121,299,408
-2879250.0,1681,2846000.0,2138,299,409
-2857250.0,1703,2829000.0,2155,299,410
-2835250.0,1725,2812000.0,2172,299,411
-2812250.0,1748,2795000.0,2189,299,412
-2790250.0,1770,2778000.0,2206,299,413
-2722250.0,1838,2728000.0,2256,299,416
-2699250.0,1861,2712000.0,2272,299,417
-2676250.0,1884,2696000.0,2288,299,418
-2653250.0,1907,2680000.0,2304,299,419
-2630250.0,1930,2664000.0,2320,299,420
-2197250.0,2363,2404000.0,2580,299,438
-2172250.0,2388,2390000.0,2594,299,439
-2123250.0,2437,2365000.0,2619,299,441
-2098250.0,2462,2352000.0,2632,299,442
-2072250.0,2488,2340000.0,2644,299,443
-2047250.0,2513,2327000.0,2657,299,444
-2022250.0,2538,2315000.0,2669,299,445
-1997250.0,2563,2303000.0,2681,299,446
-1971250.0,2589,2291000.0,2693,299,447
-1946250.0,2614,2279000.0,2705,299,448
-1920250.0,2640,2268000.0,2716,299,449
-1894250.0,2666,2256000.0,2728,299,450
-1869250.0,2691,2245000.0,2739,299,451
-1843250.0,2717,2234000.0,2750,299,452
-1817250.0,2743,2223000.0,2761,299,453
-1791250.0,2769,2212000.0,2772,299,454
-1765250.0,2795,2201000.0,2783,299,455
-1739250.0,2821,2191000.0,2793,299,456
-1713250.0,2847,2181000.0,2803,299,457
-1687250.0,2873,2170000.0,2814,299,458
-1661250.0,2899,2160000.0,2824,299,459
-1635250.0,2925,2150000.0,2834,299,460
-1608250.0,2952,2141000.0,2843,299,461
-1582250.0,2978,2131000.0,2853,299,462
-1555250.0,3005,2122000.0,2862,299,463
-1529250.0,3031,2113000.0,2871,299,464
-1502250.0,3058,2103000.0,2881,299,465
-1476250.0,3084,2095000.0,2889,299,466
-1449250.0,3111,2086000.0,2898,299,467
-1422250.0,3138,2077000.0,2907,299,468
-1396250.0,3164,2069000.0,2915,299,469
-1369250.0,3191,2060000.0,2924,299,470
-1342250.0,3218,2052000.0,2932,299,471
-1315250.0,3245,2044000.0,2940,299,472
-1288250.0,3272,2037000.0,2947,299,473
-1261250.0,3299,2029000.0,2955,299,474
-1234250.0,3326,2021000.0,2963,299,475
-1207250.0,3353,2014000.0,2970,299,476
-1180250.0,3380,2007000.0,2977,299,477
-1153250.0,3407,2000000.0,2984,299,478
-1125250.0,3435,1993000.0,2991,299,479
-1098250.0,3462,1986000.0,2998,299,480
-1071250.0,3489,1980000.0,3004,299,481
-1043250.0,3517,1974000.0,3010,299,482
-1016250.0,3544,1967000.0,3017,299,483
-989250.0,3571,1961000.0,3023,299,484
-961250.0,3599,1956000.0,3028,299,485
-934250.0,3626,1950000.0,3034,299,486
-906250.0,3654,1944000.0,3040,299,487
-879250.0,3681,1939000.0,3045,299,488
-851250.0,3709,1934000.0,3050,299,489
-823250.0,3737,1929000.0,3055,299,490
-796250.0,3764,1924000.0,3060,299,491
-768250.0,3792,1919000.0,3065,299,492
-740250.0,3820,1915000.0,3069,299,493
-713250.0,3847,1910000.0,3074,299,494
-685250.0,3875,1906000.0,3078,299,495
-657250.0,3903,1902000.0,3082,299,496
-629250.0,3931,1898000.0,3086,299,497
-602250.0,3958,1895000.0,3089,299,498
-574250.0,3986,1891000.0,3093,299,499
-546250.0,4014,1888000.0,3096,299,500
-518250.0,4042,1885000.0,3099,299,501
-490250.0,4070,1882000.0,3102,299,502
-462250.0,4098,1879000.0,3105,299,503
-434250.0,4126,1876000.0,3108,299,504
-406250.0,4154,1873000.0,3111,299,505
-378250.0,4182,1871000.0,3113,299,506
-350250.0,4210,1869000.0,3115,299,507
-322250.0,4238,1867000.0,3117,299,508
-294250.0,4266,1865000.0,3119,299,509
-266250.0,4294,1863000.0,3121,299,510
-238250.0,4322,1862000.0,3122,299,511
-210250.0,4350,1861000.0,3123,299,512
-182250.0,4378,1859000.0,3125,299,513
-154250.0,4406,1858000.0,3126,299,514
-126250.0,4434,1858000.0,3126,299,515
-98250.0,4462,1857000.0,3127,299,516
-70250.0,4490,1856000.0,3128,299,517
-42250.0,4518,1856000.0,3128,299,518
-14250.0,4546,1856000.0,3128,299,519
13750.0,4574,1856000.0,3128,299,520
41750.0,4602,1856000.0,3128,299,521
69750.0,4630,1856000.0,3128,299,522
97750.0,4658,1857000.0,3127,299,523
126750.0,4687,1858000.0,3126,299,524
154750.0,4715,1858000.0,3126,299,525
182750.0,4743,1859000.0,3125,299,526
210750.0,4771,1861000.0,3123,299,527
238750.0,4799,1862000.0,3122,299,528
266750.0,4827,1863000.0,3121,299,529
1261750.0,5822,2029000.0,2955,299,565
1288750.0,5849,2037000.0,2947,299,566
1314750.0,5875,2044000.0,2940,299,567
1341750.0,5902,2052000.0,2932,299,568
1368750.0,5929,2060000.0,2924,299,569
1395750.0,5956,2069000.0,2915,299,570
1422750.0,5983,2077000.0,2907,299,571
1449750.0,6010,2086000.0,2898,299,572
1475750.0,6036,2095000.0,2889,299,573
1502750.0,6063,2103000.0,2881,299,574
1528750.0,6089,2113000.0,2871,299,575
1555750.0,6116,2122000.0,2862,299,576
1581750.0,6142,2131000.0,2853,299,577
1608750.0,6169,2141000.0,2843,299,578
1634750.0,6195,2150000.0,2834,299,579
1660750.0,6221,2160000.0,2824,299,580
1894750.0,6455,2256000.0,2728,299,589
1920750.0,6481,2268000.0,2716,299,590
1945750.0,6506,2279000.0,2705,299,591
-3319250.0,1241,3315000.0,1669,300,386
-3300250.0,1260,3296000.0,1688,300,387
-3281250.0,1279,3276000.0,1708,300,388
-3221250.0,1339,3217000.0,1767,300,391
-3201250.0,1359,3198000.0,1786,300,392
-3181250.0,1379,3179000.0,1805,300,393
-3161250.0,1399,3160000.0,1824,300,394
-3141250.0,1419,3141000.0,1843,300,395
-3120250.0,1440,3122000.0,1862,300,396
-3100250.0,1460,3104000.0,1880,300,397
-3079250.0,1481,3085000.0,1899,300,398
-3058250.0,1502,3067000.0,1917,300,399
-3038250.0,1522,3049000.0,1935,300,400
-3017250.0,1543,3030000.0,1954,300,401
-2996250.0,1564,3012000.0,1972,300,402
-2974250.0,1586,2994000.0,1990,300,403
-2953250.0,1607,2977000.0,2007,300,404
-2932250.0,1628,2959000.0,2025,300,405
-2910250.0,1650,2942000.0,2042,300,406
-2889250.0,1671,2924000.0,2060,300,407
-2867250.0,1693,2907000.0,2077,300,408
-2845250.0,1715,2890000.0,2094,300,409
-2823250.0,1737,2873000.0,2111,300,410
-2801250.0,1759,2856000.0,2128,300,411
-2779250.0,1781,2839000.0,2145,300,412
-2757250.0,1803,2823000.0,2161,300,413
-2734250.0,1826,2806000.0,2178,300,414
-2667250.0,1893,2758000.0,2226,300,417
-2644250.0,1916,2742000.0,2242,300,418
-2621250.0,1939,2726000.0,2258,300,419
-2598250.0,1962,2710000.0,2274,300,420
-2575250.0,1985,2695000.0,2289,300,421
-2552250.0,2008,2679000.0,2305,300,422
-2529250.0,2031,2664000.0,2320,300,423
-2506250.0,2054,2649000.0,2335,300,424
-2364250.0,2196,2561000.0,2423,300,430
-2341250.0,2219,2547000.0,2437,300,431
-2317250.0,2243,2533000.0,2451,300,432
-2293250.0,2267,2520000.0,2464,300,433
-2268250.0,2292,2506000.0,2478,300,434
