x,y,lat ,lon
-4377648.206878087,4209637.915106903,57.25,169.75
-4363612.175362576,4183439.4815507084,57.25,170.25
-4349419.358752995,4157325.6526818946,57.25,170.75
-4335070.2669989,4131297.36677338,57.25,171.25
-4320565.415664831,4105355.559024511,57.25,171.75
-4305905.325911784,4079501.1615274604,57.25,172.25
-4291090.524478496,4053735.1032337495,57.25,172.75
-4276121.543662506,4028058.3099208497,57.25,173.25
-4260998.921301041,4002471.704158939,57.25,173.75
-4245723.2007516865,3976976.2052777493,57.25,174.25
-4230294.93087286,3951572.7293335213,57.25,174.75
-4214714.666004098,3926262.1890761093,57.25,175.25
-4198982.965946133,3901045.4939161777,57.25,175.75
-4183100.3959407806,3875923.549892516,57.25,176.25
-4167067.5266506346,3850897.259639509,57.25,176.75
-4150884.934138555,3825967.522354675,57.25,177.25
-4134553.1998469774,3801135.2337663835,57.25,177.75
-4118072.9105770206,3776401.2861016616,57.25,178.25
-4101444.6584673957,3751766.5680541247,57.25,178.75
-4084669.040973142,3727231.96475207,57.25,179.25
-4067746.6608441467,3702798.3577266457,57.25,179.75
-4050678.1261035074,3678466.6248802105,57.25,180.25
-4033464.0500256624,3654237.640454756,57.25,180.75
-4016105.051114373,3630112.275000519,57.25,181.25
-3998601.753080491,3606091.3953446867,57.25,181.75
-3980954.784819556,3582175.864560269,57.25,182.25
-3963164.7803891967,3558366.541935076,57.25,182.75
-3945232.378986343,3534664.2829408413,57.25,183.25
-3927158.224924268,3511069.9392024954,57.25,183.75
-3908942.9676094367,3487584.35846756,57.25,184.25
-3890587.261518163,3464208.384575683,57.25,184.75
-3872091.7661731085,3440942.8574283356,57.25,185.25
-3853457.1461195797,3417788.6129586226,57.25,185.75
-3834684.070901643,3394746.4831012418,57.25,186.25
-3815773.215038076,3371817.2957626013,57.25,186.75
-3796725.257998143,3349001.8747910834,57.25,187.25
-3777540.8841771563,3326301.03994742,57.25,187.75
-3758220.782871899,3303715.606875249,57.25,188.25
-3738765.6482558683,3281246.3870718163,57.25,188.75
-3719176.1793543193,3258894.1878588093,57.25,189.25
-3699453.0800191485,3236659.8123533474,57.25,189.75
-3679597.0589036164,3214544.059439137,57.25,190.25
-3659608.8294368777,3192547.72373776,57.25,190.75
-3639489.1097983425,3170671.5955801173,57.25,191.25
-3619238.622891885,3148916.4609780447,57.25,191.75
-3598858.096319863,3127283.1015960686,57.25,192.25
-3578348.2623569677,3105772.2947233077,57.25,192.75
-3557709.8579239217,3084384.8132455586,57.25,193.25
-3536943.624561009,3063121.4256175314,57.25,193.75
-3516050.308401411,3041982.895835218,57.25,194.25
-3495030.6601444096,3020969.9834084543,57.25,194.75
-3473885.4350284203,3000083.443333635,57.25,195.25
-3452615.392803848,2979324.026066583,57.25,195.75
-3431221.297705783,2958692.4774955753,57.25,196.25
-3409703.9184265602,2938189.5389145594,57.25,196.75
-3388064.028088126,2917815.9469965086,57.25,197.25
-3366302.4042142583,2897572.433766953,57.25,197.75
-3344419.8287026417,2877459.726577684,57.25,198.25
-3322417.087796767,2857478.5480806176,57.25,198.75
-3300294.9720576773,2837629.616201823,57.25,199.25
-3278054.276335568,2817913.644115735,57.25,199.75
-3255695.7997412304,2798331.34021953,57.25,200.25
-3233220.345617337,2778883.408107672,57.25,200.75
-3210628.7215095684,2759570.546546624,57.25,201.25
-3187921.7391376155,2740393.4494497566,57.25,201.75
-3165100.2143660043,2721352.8058524034,57.25,202.25
-3142164.9671747745,2702449.2998871054,57.25,202.75
-3119116.8216300327,2683683.6107590366,57.25,203.25
-3095956.6058543385,2665056.412721598,57.25,203.75
-3072685.1519969413,2646568.375052183,57.25,204.25
-3049303.296203885,2628220.1620281376,57.25,204.75
-3025811.878587984,2610012.4329028996,57.25,205.25
-3002211.743198606,2591945.8418822964,57.25,205.75
-2978503.7379913647,2574021.038101047,57.25,206.25
-2954688.7147976523,2556238.6655994435,57.25,206.75
-2930767.5292940303,2538599.3633002015,57.25,207.25
-2906741.0409714784,2521103.764985508,57.25,207.75
-2882610.113104523,2503752.49927425,57.25,208.25
-2858375.6127202185,2486546.1895994293,57.25,208.75
-2834038.410566983,2469485.454185753,57.25,209.25
-2809599.3810833297,2452570.9060274377,57.25,209.75
-2785059.4023664384,2435803.1528661693,57.25,210.25
-2760419.356140603,2419182.7971692723,57.25,210.75
-2735680.12772555,2402710.4361080616,57.25,211.25
-2710842.606004651,2386386.6615363955,57.25,211.75
-2685907.6833929513,2370212.059969395,57.25,212.25
-2660876.255805123,2354187.212562376,57.25,212.75
-2635749.222623281,2338312.6950899777,57.25,213.25
-2610527.4866646584,2322589.077925464,57.25,213.75
-2585211.954149163,2307016.926020228,57.25,214.25
-2559803.53466683,2291596.798883505,57.25,214.75
-2534303.141145136,2276329.2505622627,57.25,215.25
-2508711.6898161895,2261214.829621288,57.25,215.75
-2483030.1001838194,2246254.0791234877,57.25,216.25
-2457259.294990538,2231447.536610374,57.25,216.75
-2431400.2001843774,2216795.7340827426,57.25,217.25
-2405453.744885626,2202299.1979815653,57.25,217.75
-2379420.8613534477,2187958.4491690747,57.25,218.25
-2353302.4849523865,2173774.002910049,57.25,218.75
-2327099.554118745,2159746.368853294,57.25,219.25
-2300813.010326884,2145876.051013335,57.25,219.75
-2274443.7980553904,2132163.547752312,57.25,220.25
-2247992.864753127,2118609.3517620624,57.25,220.75
-2221461.1608052147,2105213.9500464285,57.25,221.25
-2194849.6394988704,2091977.8239037574,57.25,221.75
-2168159.2569891545,2078901.4489096035,57.25,222.25
-2141390.972264616,2065985.2948996406,57.25,222.75
-2114545.7471128553,2053229.8259527932,57.25,223.25
-2087624.5460859365,2040635.500374545,57.25,223.75
-2060628.336465747,2028202.7706804806,57.25,224.25
-2033558.088229248,2015932.0835800287,57.25,224.75
-2006414.774013617,2003823.8799604073,57.25,225.25
-1979199.3690812916,1991878.5948707827,57.25,225.75
-1951912.8512849454,1980096.6575066403,57.25,226.25
-1924556.2010323468,1968478.4911943646,57.25,226.75
-1897130.4012511224,1957024.5133760236,57.25,227.25
-1869636.437353457,1945735.1355943757,57.25,227.75
-1842075.297200682,1934610.763478082,57.25,228.25
-1814447.971067772,1923651.7967271276,57.25,228.75
-1786755.4516077724,1912858.629098465,57.25,229.25
-1758998.7338161378,1902231.6483918654,57.25,229.75
-1731178.814994974,1891771.236435985,57.25,230.25
-1703296.6947172093,1881477.7690746442,57.25,230.75
-1675353.3747906706,1871351.6161533252,57.25,231.25
-1647349.8592221038,1861393.141505883,57.25,231.75
-1619287.154181083,1851602.7029414715,57.25,232.25
-1591166.2679638732,1841980.6522316893,57.25,232.75
-1562988.2109571972,1832527.3350979413,57.25,233.25
-1534753.9956019216,1823243.0911990122,57.25,233.75
-1506464.636356701,1814128.2541188707,57.25,234.25
-1478121.149661504,1805183.1513546705,57.25,234.75
-1449724.5539011152,1796408.1043050012,57.25,235.25
-1421275.869368532,1787803.4282583236,57.25,235.75
-1392776.1182283,1779369.4323816516,57.25,236.25
-1364226.3244798058,1771106.41970944,57.25,236.75
-1335627.5139204601,1763014.6871326969,57.25,237.25
-1306980.7141088624,1755094.5253883174,57.25,237.75
-1278286.9543278727,1747346.219048636,57.25,238.25
-1249547.2655476176,1739770.0465112026,57.25,238.75
-1220762.6803884683,1732366.2799887795,57.25,239.25
-1191934.2330839275,1725135.1854995613,57.25,239.75
-1163062.9594434607,1718077.0228576146,57.25,240.25
-1134149.8968153014,1711192.0456635477,57.25,240.75
-1105196.0840491536,1704480.5012953917,57.25,241.25
-1076202.5614588875,1697942.6308997185,57.25,241.75
-1047170.3707851528,1691578.6693829747,57.25,242.25
-1018100.5551579378,1685388.8454030382,57.25,242.75
-988994.1590591123,1679373.3813610068,57.25,243.25
-959852.2282848749,1673532.4933932035,57.25,243.75
-930675.809908198,1667866.391363414,57.25,244.25
-901465.9522411973,1662375.2788553466,57.25,244.75
-872223.7047974578,1657059.3531653113,57.25,245.25
-842950.1182543441,1651918.8052951393,57.25,245.75
-813646.244415227,1646953.8199453137,57.25,246.25
-784313.1361717121,1642164.5755083372,57.25,246.75
-754951.8474658004,1637551.2440623217,57.25,247.25
-725563.4332520115,1633113.9913648015,57.25,247.75
-696148.9494594965,1628852.9768467853,57.25,248.25
-666709.4529540895,1624768.353607021,57.25,248.75
-637246.0015003253,1620860.268406497,57.25,249.25
-607759.653723455,1617128.86166317,57.25,249.75
-578251.4690713848,1613574.2674469198,57.25,250.25
-548722.5077766316,1610196.6134747306,57.25,250.75
-519173.8308182197,1606996.0211061037,57.25,251.25
-489606.4998835502,1603972.605338696,57.25,251.75
-460021.577330276,1601126.4748041872,57.25,252.25
-430420.1261481066,1598457.73176438,57.25,252.75
-400803.20992063644,1595966.4721075231,57.25,253.25
-371171.89278712036,1593652.785344867,57.25,253.75
-341527.2394042309,1591516.7546074449,57.25,254.25
-311870.31490782526,1589558.4566430915,57.25,254.75
-282202.1848746514,1587777.9618136801,57.25,255.25
-252523.91528408232,1586175.334092599,57.25,255.75
-222836.57247980678,1584750.6310624476,57.25,256.25
-193141.2231315059,1583503.903912971,57.25,256.75
-163438.93419654598,1582435.197439224,57.25,257.25
-133730.77288163346,1581544.550039951,57.25,257.75
-104017.80660446106,1580831.9937162201,57.25,258.25
-74301.1029553764,1580297.554070262,57.25,258.75
-44581.72965899921,1579941.2503045548,57.25,259.25
-14860.75453587909,1579763.0952211348,57.25,259.75
14860.754535880604,1579763.0952211348,57.25,260.25
44581.72965900073,1579941.2503045548,57.25,260.75
74301.10295537487,1580297.554070262,57.25,261.25
104017.80660446257,1580831.9937162201,57.25,261.75
133730.77288163497,1581544.5500399517,57.25,262.25
163438.93419654746,1582435.197439224,57.25,262.75
193141.2231315074,1583503.9039129717,57.25,263.25
222836.57247980527,1584750.6310624476,57.25,263.75
252523.9152840838,1586175.334092599,57.25,264.25
282202.1848746529,1587777.9618136801,57.25,264.75
311870.31490782375,1589558.4566430915,57.25,265.25
341527.2394042323,1591516.7546074449,57.25,265.75
371171.8927871219,1593652.785344867,57.25,266.25
400803.20992063795,1595966.4721075231,57.25,266.75
430420.1261481081,1598457.7317643806,57.25,267.25
460021.5773302745,1601126.4748041872,57.25,267.75
489606.49988355185,1603972.605338696,57.25,268.25
519173.8308182212,1606996.0211061044,57.25,268.75
548722.507776633,1610196.6134747306,57.25,269.25
578251.4690713861,1613574.2674469205,57.25,269.75
607759.6537234535,1617128.86166317,57.25,270.25
637246.0015003268,1620860.268406497,57.25,270.75
666709.452954091,1624768.353607021,57.25,271.25
696148.9494594979,1628852.9768467862,57.25,271.75
725563.433252013,1633113.9913648022,57.25,272.25
754951.8474657988,1637551.2440623217,57.25,272.75
784313.1361717136,1642164.5755083372,57.25,273.25
813646.2444152284,1646953.8199453137,57.25,273.75
842950.1182543425,1651918.8052951393,57.25,274.25
872223.7047974592,1657059.3531653113,57.25,274.75
901465.9522411987,1662375.2788553466,57.25,275.25
930675.8099081995,1667866.3913634147,57.25,275.75
959852.2282848763,1673532.4933932035,57.25,276.25
988994.1590591109,1679373.381361006,57.25,276.75
1018100.5551579392,1685388.8454030382,57.25,277.25
1047170.3707851543,1691578.6693829754,57.25,277.75
1076202.5614588892,1697942.6308997192,57.25,278.25
1105196.0840491552,1704480.5012953917,57.25,278.75
1134149.8968153,1711192.045663547,57.25,279.25
1163062.9594434653,1718077.022857616,57.25,279.75
1191934.233083929,1725135.1854995613,57.25,280.25
1220762.68038847,1732366.2799887795,57.25,280.75
1249547.265547622,1739770.046511204,57.25,281.25
1278286.954327868,1747346.219048635,57.25,281.75
1306980.7141088638,1755094.5253883174,57.25,282.25
1335627.5139204643,1763014.6871326983,57.25,282.75
1364226.3244798013,1771106.419709438,57.25,283.25
1392776.1182283014,1779369.4323816516,57.25,283.75
1421275.8693685364,1787803.428258325,57.25,284.25
1449724.5539011136,1796408.1043050005,57.25,284.75
1478121.1496615058,1805183.1513546712,57.25,285.25
1506464.636356699,1814128.25411887,57.25,285.75
1534753.9956019202,1823243.0911990122,57.25,286.25
1562988.2109571984,1832527.335097942,57.25,286.75
1591166.2679638746,1841980.6522316893,57.25,287.25
1619287.1541810816,1851602.7029414708,57.25,287.75
1647349.8592221055,1861393.141505883,57.25,288.25
1675353.3747906717,1871351.6161533252,57.25,288.75
1703296.6947172084,1881477.7690746442,57.25,289.25
1731178.8149949785,1891771.2364359864,57.25,289.75
1758998.7338161392,1902231.6483918661,57.25,290.25
1786755.4516077705,1912858.6290984643,57.25,290.75
1814447.9710677734,1923651.7967271283,57.25,291.25
1842075.297200683,1934610.7634780826,57.25,291.75
1869636.4373534587,1945735.1355943764,57.25,292.25
1897130.4012511263,1957024.5133760257,57.25,292.75
1924556.2010323482,1968478.491194366,57.25,293.25
1951912.8512849465,1980096.657506641,57.25,293.75
1979199.3690812958,1991878.5948707848,57.25,294.25
2006414.774013613,2003823.8799604059,57.25,294.75
2033558.08822925,2015932.0835800294,57.25,295.25
2060628.3364657513,2028202.7706804827,57.25,295.75
2087624.5460859325,2040635.5003745437,57.25,296.25
2114545.7471128567,2053229.8259527932,57.25,296.75
2141390.972264617,2065985.2948996406,57.25,297.25
2168159.256989151,2078901.4489096014,57.25,297.75
2194849.6394988718,2091977.8239037588,57.25,298.25
2221461.1608052156,2105213.950046429,57.25,298.75
2247992.8647531257,2118609.3517620615,57.25,299.25
2274443.7980553913,2132163.5477523124,57.25,299.75
2300813.0103268856,2145876.0510133356,57.25,300.25
2327099.5541187436,2159746.3688532924,57.25,300.75
2353302.484952388,2173774.0029100506,57.25,301.25
2379420.8613534495,2187958.4491690756,57.25,301.75
2405453.7448856244,2202299.1979815643,57.25,302.25
2431400.200184379,2216795.7340827435,57.25,302.75
2457259.294990539,2231447.5366103747,57.25,303.25
2483030.100183821,2246254.079123489,57.25,303.75
2508711.689816193,2261214.8296212903,57.25,304.25
2534303.1411451376,2276329.2505622637,57.25,304.75
2559803.534666831,2291596.798883506,57.25,305.25
2585211.954149166,2307016.92602023,57.25,305.75
2610527.4866646547,2322589.0779254613,57.25,306.25
2635749.2226232826,2338312.695089979,57.25,306.75
2660876.255805127,2354187.212562379,57.25,307.25
2685907.683392947,2370212.0599693926,57.25,307.75
2710842.6060046526,2386386.661536396,57.25,308.25
2735680.127725551,2402710.436108062,57.25,308.75
2760419.3561405987,2419182.7971692695,57.25,309.25
2785059.40236644,2435803.15286617,57.25,309.75
2809599.3810833306,2452570.906027439,57.25,310.25
2834038.410566982,2469485.454185753,57.25,310.75
2858375.6127202194,2486546.1895994293,57.25,311.25
2882610.113104524,2503752.4992742506,57.25,311.75
2906741.040971477,2521103.764985507,57.25,312.25
2930767.529294031,2538599.3633002024,57.25,312.75
2954688.7147976537,2556238.6655994435,57.25,313.25
2978503.7379913637,2574021.0381010463,57.25,313.75
3002211.7431986076,2591945.8418822973,57.25,314.25
3025811.878587985,2610012.4329029005,57.25,314.75
3049303.296203886,2628220.162028138,57.25,315.25
3072685.1519969422,2646568.3750521843,57.25,315.75
3095956.60585434,2665056.4127215995,57.25,316.25
3119116.821630034,2683683.6107590385,57.25,316.75
3142164.9671747778,2702449.299887108,57.25,317.25
3165100.2143660006,2721352.8058524006,57.25,317.75
3187921.739137617,2740393.449449757,57.25,318.25
3210628.7215095717,2759570.546546627,57.25,318.75
3233220.345617333,2778883.4081076686,57.25,319.25
-4551971.311961335,4715003.464277529,57.75,160.75
-4540961.383924206,4687751.03354705,57.75,161.25
-4529788.298615271,4660565.087531107,57.75,161.75
-4518452.45748479,4633446.603023912,57.75,162.25
-4506954.267830856,4606396.554395775,57.75,162.75
-4495294.142784761,4579415.913558095,57.75,163.25
-4483472.50129616,4552505.649928441,57.75,163.75
-4471489.768118007,4525666.730395725,57.75,164.25
-4459346.3737913035,4498900.11928545,57.75,164.75
-4447042.754629623,4472206.778325078,57.75,165.25
-4434579.352703435,4445587.666609455,57.75,165.75
-4421956.615824223,4419043.74056637,57.75,166.25
-4409174.997528397,4392575.953922184,57.75,166.75
-4396234.957060989,4366185.257667551,57.75,167.25
-4383136.959359163,4339872.600023266,57.75,167.75
-4369881.475035503,4313638.926406181,57.75,168.25
-4356468.980361104,4287485.179395251,57.75,168.75
-4342899.957248468,4261412.298697654,57.75,169.25
-4329174.89323417,4235421.22111503,57.75,169.75
-4315294.281461365,4209512.880509831,57.75,170.25
-4301258.620662048,4183688.2077717483,57.75,170.75
-4287068.415139152,4157948.1307842867,57.75,171.25
-4272724.174748412,4132293.5743914153,57.75,171.75
-4258226.414880058,4106725.4603643287,57.75,172.25
-4243575.656440294,4081244.7073683515,57.75,172.75
-4228772.425832573,4055852.2309299028,57.75,173.25
-4213817.254938701,4030548.9434036217,57.75,173.75
-4198710.681099712,4005335.7539395834,57.75,174.25
-4183453.2470965604,3980213.5684506176,57.75,174.75
-4168045.5011306303,3955183.28957978,57.75,175.25
-4152487.9968040325,3930245.81666791,57.75,175.75
-4136781.293099707,3905402.0457213116,57.75,176.25
-4120925.9543613517,3880652.869379576,57.75,176.75
-4104922.5502731334,3855999.1768834866,57.75,177.25
-4088771.6558392267,3831441.8540430935,57.75,177.75
-4072473.8513631527,3806981.7832058696,57.75,178.25
-4056029.7224269235,3782619.8432250055,57.75,178.75
-4039439.8598700115,3758356.909427851,57.75,179.25
-4022704.8597681057,3734193.853584437,57.75,179.75
-4005825.323411718,3710131.5438761865,57.75,180.25
-3988801.8572845543,3686170.844864687,57.75,180.75
-3971635.073041737,3662312.617460647,57.75,181.25
-3954325.587487822,3638557.7188929548,57.75,181.75
-3936874.022554645,3614907.0026778877,57.75,182.25
-3919281.0052789687,3591361.3185884384,57.75,182.75
-3901547.1677799537,3567921.512623776,57.75,183.25
-3883673.147236448,3544588.426978863,57.75,183.75
-3865659.585864096,3521362.9000141877,57.75,184.25
-3847507.1308922516,3498245.766225638,57.75,184.75
-3829216.434540742,3475237.8562145266,57.75,185.25
-3810788.153996419,3452339.996657745,57.75,185.75
-3792222.9513895507,3429553.0102780536,57.75,186.25
-3773521.4937700257,3406877.7158145225,57.75,186.75
-3754684.453083403,3384314.9279931374,57.75,187.25
-3735712.506146747,3361865.4574974864,57.75,187.75
-3716606.3346243207,3339530.110939662,57.75,188.25
-3697366.6250030953,3317309.6908312696,57.75,188.75
-3677994.068568083,3295204.9955545953,57.75,189.25
-3658489.361377489,3273216.8193339147,57.75,189.75
-3638853.204237719,3251345.9522069627,57.75,190.25
-3619086.3026781897,3229593.1799965473,57.75,190.75
-3599189.3669259744,3207959.2842823043,57.75,191.25
-3579163.111880294,3186445.042372632,57.75,191.75
-3559008.257086831,3165051.2272767504,57.75,192.25
-3538725.526711864,3143778.6076769284,57.75,192.75
-3518315.6495162556,3122627.947900862,57.75,193.25
-3497779.358829281,3101600.007894233,57.75,193.75
-3477117.3925222536,3080695.543193371,57.75,194.25
-3456330.492982027,3059915.3048981265,57.75,194.75
-3435419.4070843305,3039260.0396448867,57.75,195.25
-3414384.8861669186,3018730.489579743,57.75,195.75
-3393227.686002574,2998327.3923318153,57.75,196.25
-3371948.566771967,2978051.4809867693,57.75,196.75
-3350548.2930363347,2957903.4840604654,57.75,197.25
-3329027.6337100025,2937884.1254727766,57.75,197.75
-3307387.36203277,2917994.1245215926,57.75,198.25
-3285628.2555421237,2898234.1958569684,57.75,198.75
-3263751.0960452924,2878605.049455441,57.75,199.25
-3241756.6695911665,2859107.3905945276,57.75,199.75
-3219645.7664420535,2839741.9198273853,57.75,200.25
-3197419.181045282,2820509.3329576375,57.75,200.75
-3175077.7120046527,2801410.3210143684,57.75,201.25
-3152622.1620517536,2782445.5702273054,57.75,201.75
-3130053.338017116,2763615.762002157,57.75,202.25
-3107372.050801211,2744921.5728961225,57.75,202.75
-3084579.115345335,2726363.6745935986,57.75,203.25
-3061675.350602319,2707942.733882036,57.75,203.75
-3038661.579507097,2689659.4126279783,57.75,204.25
-3015538.6289471416,2671514.3677532882,57.75,204.75
-2992307.3297327706,2653508.2512115473,57.75,205.25
-2968968.516567269,2635641.70996462,57.75,205.75
-2945523.028016911,2617915.385959413,57.75,206.25
-2921971.706480836,2600329.916104817,57.75,206.75
-2898315.3981607733,2582885.9322488136,57.75,207.25
-2874554.953030634,2565584.0611557737,57.75,207.75
-2850691.224805984,2548424.9244839437,57.75,208.25
-2826725.0709133614,2531409.138763106,57.75,208.75
-2802657.3524594638,2514537.315372421,57.75,209.25
-2778488.9342002235,2497810.0605184725,57.75,209.75
-2754220.684509728,2481227.975213477,57.75,210.25
-2729853.4753490156,2464791.6552536925,57.75,210.75
-2705388.1822347455,2448501.6911980063,57.75,211.25
-2680825.6842077607,2432358.6683467324,57.75,211.75
-2656166.8638014747,2416363.166720561,57.75,212.25
-2631412.607010175,2400515.761039727,57.75,212.75
-2606563.803257196,2384817.0207033656,57.75,213.25
-2581621.3453629566,2369267.50976905,57.75,213.75
-2556586.1295128698,2353867.786932515,57.75,214.25
-2531459.055225162,2338618.405507601,57.75,214.75
-2506241.025318543,2323519.9134063586,57.75,215.25
-2480932.9458797635,2308572.8531193687,57.75,215.75
-2455535.7262310684,2293777.7616962492,57.75,216.25
-2430050.278897523,2279135.1707263617,57.75,216.75
-2404477.5195742175,2264645.6063197046,57.75,217.25
-2378818.3670933736,2250309.5890880153,57.75,217.75
-2353073.7433913318,2236127.6341260634,57.75,218.25
-2327244.573475426,2222100.2509931475,57.75,218.75
-2301331.7853907365,2208227.9436947745,57.75,219.25
-2275336.3101867614,2194511.2106645643,57.75,219.75
-2249259.081883959,2180950.544746334,57.75,220.25
-2223101.0374401747,2167546.4331763885,57.75,220.75
-2196863.1167169977,2154299.357566021,57.75,221.25
-2170546.2624459807,2141209.793884201,57.75,221.75
-2144151.420194762,2128278.2124404795,57.75,222.25
-2117679.538333094,2115505.07786808,57.75,222.75
-2091131.5679987902,2102890.8491072226,57.75,223.25
-2064508.4630635115,2090435.9793886133,57.75,223.75
-2037811.1800985206,2078140.9162171728,57.75,224.25
-2011040.678340308,2066006.101355954,57.75,224.75
-1984197.9196561242,2054031.9708102716,57.75,225.25
-1957283.8685094132,2042218.9548120294,57.75,225.75
-1930299.4919251713,2030567.4778042696,57.75,226.25
-1903245.759455198,2019077.9584259198,57.75,226.75
-1876123.6431432487,2007750.8094967494,57.75,227.25
-1848934.1174901258,1996586.4380025403,57.75,227.75
-1821678.1594186588,1985585.245080463,57.75,228.25
-1794356.7482385947,1974747.6260046596,57.75,228.75
-1766970.865611419,1964073.9701720458,57.75,229.25
-1739521.4955150892,1953564.661088321,57.75,229.75
-1712009.624208673,1943220.0763541856,57.75,230.25
-1684436.2401969149,1933040.5876517757,57.75,230.75
-1656802.3341947116,1923026.5607313057,57.75,231.25
-1629108.8990915315,1913178.3553979306,57.75,231.75
-1601356.9299157208,1903496.3254988152,57.75,232.25
-1573547.423798769,1893980.818910423,57.75,232.75
-1545681.3799394753,1884632.1775260142,57.75,233.25
-1517759.7995680377,1875450.7372433632,57.75,233.75
-1489783.6859100994,1866436.8279526918,57.75,234.25
-1461754.044150679,1857590.7735248073,57.75,234.75
-1433671.8813980748,1848912.89179948,57.75,235.25
-1405538.2066476706,1840403.4945740106,57.75,235.75
-1377354.0307456737,1832062.887592033,57.75,236.25
-1349120.3663528147,1823891.3705325283,57.75,236.75
-1320838.2279079412,1815889.2369990568,57.75,237.25
-1292508.6315915857,1808056.7745092092,57.75,237.75
-1264132.5952894494,1800394.264484276,57.75,238.25
-1235711.1385558185,1792901.9822391341,57.75,238.75
-1207245.2825769484,1785580.1969723594,57.75,239.25
-1178736.0501343657,1778429.1717565504,57.75,239.75
-1150184.465568109,1771449.1635288754,57.75,240.25
-1121591.5547399456,1764640.4230818434,57.75,240.75
-1092958.3449964882,1758003.195054293,57.75,241.25
-1064285.8651323034,1751537.7179226002,57.75,241.75
-1035575.1453529373,1745244.2239921128,57.75,242.25
-1006827.2172378927,1739122.9393888004,57.75,242.75
-978043.113703583,1733174.0840511338,57.75,243.25
-949223.8689661974,1727397.8717221757,57.75,243.75
-920370.5185045614,1721794.509941911,57.75,244.25
-891484.099022923,1716364.2000397814,57.75,244.75
-862565.648413695,1711107.1371274532,57.75,245.25
-833616.2057201848,1706023.510091811,57.75,245.75
-804636.8110992364,1701113.5015881653,57.75,246.25
-775628.5057838793,1696377.2880336945,57.75,246.75
-746592.3320459074,1691815.0396011048,57.75,247.25
-717529.3331584219,1687426.9202125126,57.75,247.75
-688440.5533583631,1683213.0875335592,57.75,248.25
-659327.0378089823,1679173.6929677455,57.75,248.75
-630189.8325622813,1675308.8816509868,57.75,249.25
-601029.9845214465,1671618.7924464056,57.75,249.75
-571848.5414032105,1668103.5579393369,57.75,250.25
-542646.5517002293,1664763.3044325656,57.75,250.75
-513425.06464339903,1661598.151941791,57.75,251.25
-484185.13016415003,1658608.2141913099,57.75,251.75
-454927.7988567422,1655793.5986099336,57.75,252.25
-425654.12194049347,1653154.406327129,57.75,252.75
-396365.1512220306,1650690.7321693823,57.75,253.25
-367061.93905748817,1648402.6646567942,57.75,253.75
-337745.53831468895,1646290.2859998946,57.75,254.25
-308417.00233533443,1644353.6720966964,57.75,254.75
-279077.3848971349,1642592.8925299628,57.75,255.25
-249727.7401759677,1641008.0105647084,57.75,255.75
-220369.12270799148,1639599.0831459276,57.75,256.25
-191002.58735174785,1638366.1608965464,57.75,256.75
-161629.18925027802,1637309.288115605,57.75,257.25
-132249.9837932024,1636428.5027766656,57.75,257.75
-102866.02657879151,1635723.836526448,57.75,258.25
-73478.37337605888,1635195.3146836932,57.75,258.75
-44088.08008680344,1634842.9562382516,57.75,259.25
-14696.202707691727,1634666.7738504044,57.75,259.75
14696.202707693225,1634666.7738504044,57.75,260.25
44088.080086804934,1634842.9562382516,57.75,260.75
73478.37337605737,1635195.3146836932,57.75,261.25
102866.02657879301,1635723.836526448,57.75,261.75
132249.98379320392,1636428.5027766663,57.75,262.25
161629.1892502795,1637309.288115605,57.75,262.75
191002.58735174936,1638366.1608965464,57.75,263.25
220369.12270799003,1639599.0831459276,57.75,263.75
249727.74017596917,1641008.0105647084,57.75,264.25
279077.3848971364,1642592.8925299628,57.75,264.75
308417.002335333,1644353.6720966964,57.75,265.25
337745.5383146904,1646290.2859998946,57.75,265.75
367061.9390574897,1648402.6646567942,57.75,266.25
396365.15122203203,1650690.7321693823,57.75,266.75
425654.121940495,1653154.4063271298,57.75,267.25
454927.7988567407,1655793.5986099336,57.75,267.75
484185.13016415155,1658608.2141913099,57.75,268.25
513425.0646434005,1661598.1519417916,57.75,268.75
542646.5517002307,1664763.3044325663,57.75,269.25
571848.541403212,1668103.5579393369,57.75,269.75
601029.984521445,1671618.7924464056,57.75,270.25
630189.8325622828,1675308.8816509868,57.75,270.75
659327.0378089838,1679173.6929677455,57.75,271.25
688440.5533583644,1683213.0875335599,57.75,271.75
717529.3331584234,1687426.9202125126,57.75,272.25
746592.3320459059,1691815.0396011048,57.75,272.75
775628.5057838807,1696377.2880336945,57.75,273.25
804636.8110992378,1701113.5015881653,57.75,273.75
833616.2057201832,1706023.5100918103,57.75,274.25
862565.6484136966,1711107.1371274532,57.75,274.75
891484.0990229244,1716364.2000397814,57.75,275.25
920370.5185045628,1721794.509941911,57.75,275.75
949223.8689661988,1727397.8717221764,57.75,276.25
978043.1137035816,1733174.0840511331,57.75,276.75
1006827.2172378943,1739122.939388801,57.75,277.25
1035575.1453529389,1745244.2239921135,57.75,277.75
1064285.8651323048,1751537.7179226002,57.75,278.25
1092958.3449964896,1758003.1950542936,57.75,278.75
1121591.554739944,1764640.4230818434,57.75,279.25
1150184.4655681134,1771449.1635288761,57.75,279.75
1178736.050134367,1778429.1717565511,57.75,280.25
1207245.2825769498,1785580.1969723601,57.75,280.75
1235711.1385558227,1792901.9822391355,57.75,281.25
